"code","iso","country","SHI.ind.1995","SHI.ind.1996","SHI.ind.1997","SHI.ind.1998","SHI.ind.1999","SHI.ind.2000","SHI.ind.2001","SHI.ind.2002","SHI.ind.2003","SHI.ind.2004","SHI.ind.2005","SHI.ind.2006","SHI.ind.2007","SHI.ind.2008","SHI.ind.2009","SHI.ind.2010","SHI.ind.2011","SHI.ind.2012","SHI.ind.2013","SHI.ind.2014","SHI.ind.2015","SHI.ind.2016","SHI.ind.2017","SHI.ind.2018","SHI.ind.2019","SHI.ind.2020"
348,"HUN","Hungary",100,100,100,100,100,100,100,97.1593032817523,93.7205651491366,89.5342752485609,89.5342752485609,89.3847648949691,89.3847648949691,88.786723480601,88.637213127009,88.637213127009,88.786723480601,88.786723480601,88.786723480601,88.4877027734171,88.4877027734171,88.4877027734171,88.4877027734171,88.4877027734171,88.4877027734171,88.4877027734171
352,"ISL","Iceland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",100,100,100,100,100,100,100,99.2524482320401,98.5048964640802,98.0563654033042,97.3088136353442,96.4117515137924,95.5146893922405,94.3186065635046,93.1225237347687,92.0759512596247,90.7303580772968,89.3847648949691,87.7401510054572,85.9460267623533,85.9460267623533,85.9460267623533,85.9460267623533,85.9460267623533,85.9460267623533,85.9460267623533
360,"IDN","Indonesia",100,100,100,100,100,100,100,97.3088136353442,95.2156686850565,91.6274201988487,88.3381924198251,83.8528818120655,79.5170815578978,75.1812813037304,70.2474396351948,66.3601704418031,61.7253494804515,55.2964042759962,51.4091350826045,46.7743141212529,46.7743141212529,46.7743141212529,46.7743141212529,46.7743141212529,46.7743141212529,46.7743141212529
364,"IRN","Iran",100,100,100,100,100,100,100,99.551468939224,99.102937878448,98.3553861104882,98.2058757568961,98.0563654033042,97.9068550497122,97.7573446961201,97.4583239889362,97.3088136353442,96.8602825745684,96.4117515137924,96.2622411602003,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244,95.8137100994244
368,"IRQ","Iraq",100,100,100,100,100,100,100,99.8504896464079,99.551468939224,99.7009792928161,99.551468939224,99.551468939224,99.401958585632,99.2524482320401,99.2524482320401,99.102937878448,98.9534275248562,98.8039171712641,98.3553861104882,98.0563654033042,98.0563654033042,98.0563654033042,98.0563654033042,98.0563654033042,98.0563654033042,98.0563654033042
372,"IRL","Ireland",100,100,100,100,100,100,100,99.102937878448,97.9068550497122,96.8602825745684,96.8602825745684,97.0097929281602,97.0097929281602,96.8602825745684,96.7107722209763,96.7107722209763,96.7107722209763,96.7107722209763,97.0097929281602,96.8602825745684,96.8602825745684,96.8602825745684,96.8602825745684,96.8602825745684,96.8602825745684,96.8602825745684
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",100,100,100,100,100,100,100,97.4583239889362,95.6641997458323,94.0195858563205,92.5244823204007,89.683785602153,88.188682066233,86.2450474695373,85.1984749943935,83.7033714584735,82.6567989833297,81.7597368617777,78.7695297899379,76.8258951932422,76.8258951932422,76.8258951932422,76.8258951932422,76.8258951932422,76.8258951932422,76.8258951932422
380,"ITA","Italy",100,100,100,100,100,100,100,98.5048964640802,97.4583239889362,96.1127308066083,95.2156686850565,94.4681169170964,93.5710547955445,92.5244823204007,91.9264409060327,91.4779098452569,91.0293787844809,90.5808477237049,89.9828063093369,89.085744187785,89.085744187785,89.085744187785,89.085744187785,89.085744187785,89.085744187785,89.085744187785
388,"JAM","Jamaica",100,100,100,100,100,100,100,98.3553861104882,98.8039171712641,96.1127308066083,88.188682066233,85.6470060551694,83.7033714584735,80.4141436794498,76.8258951932422,71.7425431711146,69.6493982208268,65.3135979666593,62.3233908948196,53.5022800328923,53.5022800328923,53.5022800328923,53.5022800328923,53.5022800328923,53.5022800328923,53.5022800328923
392,"JPN","Japan",100,100,100,100,100,100,100,99.102937878448,98.2058757568961,97.1593032817523,94.9166479778724,93.4215444419526,89.8332959557448,87.1421095910892,83.7033714584735,80.2646333258579,77.42393660761,74.5832398893623,71.5930328175226,68.602825745683,68.602825745683,68.602825745683,68.602825745683,68.602825745683,68.602825745683,68.602825745683
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",100,100,100,100,100,100,100,99.551468939224,99.401958585632,99.102937878448,98.5048964640802,97.9068550497122,96.7107722209763,96.4117515137924,96.1127308066083,95.3651790386484,95.0661583314645,94.4681169170964,93.1225237347687,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247,92.0759512596247
398,"KAZ","Kazakhstan",100,100,100,100,100,100,100,99.401958585632,99.102937878448,98.9534275248562,98.9534275248562,98.8039171712641,98.5048964640802,98.3553861104882,97.9068550497122,97.6078343425283,97.4583239889362,97.3088136353442,97.3088136353442,97.1593032817523,97.1593032817523,97.1593032817523,97.1593032817523,97.1593032817523,97.1593032817523,97.1593032817523
404,"KEN","Kenya",100,100,100,100,100,100,100,98.8039171712641,98.0563654033042,97.0097929281602,96.2622411602003,94.9166479778724,93.5710547955445,92.3749719668086,91.7769305524408,90.5808477237049,89.683785602153,88.637213127009,87.7401510054572,85.3479853479853,85.3479853479853,85.3479853479853,85.3479853479853,85.3479853479853,85.3479853479853,85.3479853479853
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",100,100,100,100,100,100,100,98.0563654033042,97.3088136353442,97.0097929281602,95.9632204530164,95.0661583314645,94.3186065635046,93.8700755027286,93.5710547955445,93.1225237347687,92.8235030275846,92.5244823204007,92.0759512596247,91.6274201988487,91.6274201988487,91.6274201988487,91.6274201988487,91.6274201988487,91.6274201988487,91.6274201988487
417,"KGZ","Kyrgyzstan",100,100,100,100,100,100,100,98.5048964640802,97.6078343425283,96.7107722209763,96.4117515137924,95.8137100994244,94.6176272706885,93.5710547955445,93.4215444419526,93.2720340883606,93.5710547955445,93.2720340883606,93.5710547955445,93.4215444419526,93.4215444419526,93.4215444419526,93.4215444419526,93.4215444419526,93.4215444419526,93.4215444419526
418,"LAO","Laos",100,100,100,100,100,100,100,93.4215444419526,88.0391717126412,85.7965164087613,80.4141436794498,74.4337295357705,67.107722209763,60.6787770053077,50.5120729610526,40.6443896239815,33.9164237123421,26.5904163863349,15.8256709277119,6.4065186514166,6.4065186514166,6.4065186514166,6.4065186514166,6.4065186514166,6.4065186514166,6.4065186514166
428,"LVA","Latvia",100,100,100,100,100,100,100,99.102937878448,97.6078343425283,94.0195858563205,92.6739926739928,90.5808477237049,88.188682066233,85.3479853479853,83.8528818120655,81.1616954474097,77.7229573147941,76.3773641324662,75.7793227180982,75.9288330716902,75.9288330716902,75.9288330716902,75.9288330716902,75.9288330716902,75.9288330716902,75.9288330716902
422,"LBN","Lebanon",100,100,100,100,100,100,100,99.551468939224,98.3553861104882,98.3553861104882,96.8602825745684,94.9166479778724,94.0195858563205,91.0293787844809,90.7303580772968,89.9828063093369,89.3847648949691,88.9362338341931,87.7401510054572,84.6004335800254,84.6004335800254,84.6004335800254,84.6004335800254,84.6004335800254,84.6004335800254,84.6004335800254
426,"LSO","Lesotho",100,100,100,100,100,100,100,99.2524482320401,98.2058757568961,97.6078343425283,97.7573446961201,97.7573446961201,97.7573446961201,97.6078343425283,97.1593032817523,97.0097929281602,97.1593032817523,97.1593032817523,96.4117515137924,94.3186065635046,94.3186065635046,94.3186065635046,94.3186065635046,94.3186065635046,94.3186065635046,94.3186065635046
430,"LBR","Liberia",100,100,100,100,100,100,100,92.6739926739928,90.4313373701129,64.8650669058833,63.9680047843314,63.6689840771473,61.5758391268597,60.6787770053077,58.5856320550199,53.8013007400762,51.7081557897884,49.9140315466847,46.3257830604769,41.9899828063094,41.9899828063094,41.9899828063094,41.9899828063094,41.9899828063094,41.9899828063094,41.9899828063094
434,"LBY","Libya",100,100,100,100,100,100,100,99.401958585632,99.2524482320401,99.2524482320401,99.2524482320401,98.8039171712641,98.5048964640802,98.3553861104882,98.3553861104882,98.0563654033042,97.9068550497122,98.2058757568961,97.6078343425283,97.7573446961201,97.7573446961201,97.7573446961201,97.7573446961201,97.7573446961201,97.7573446961201,97.7573446961201
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",100,100,100,100,100,100,100,99.401958585632,98.9534275248562,97.7573446961201,96.8602825745684,96.4117515137924,95.9632204530164,95.2156686850565,94.3186065635046,94.0195858563205,93.2720340883606,92.9730133811767,92.5244823204007,90.7303580772968,90.7303580772968,90.7303580772968,90.7303580772968,90.7303580772968,90.7303580772968,90.7303580772968
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",100,100,100,100,100,100,100,94.3186065635046,90.7303580772968,86.2450474695373,82.0587575689616,80.4141436794498,70.6959706959708,65.4631083202512,56.9410181655081,52.0071764969725,38.5512446736937,31.0757269940944,14.1810570382,0,0,0,0,0,0,0
454,"MWI","Malawi",100,100,100,100,100,100,100,98.9534275248562,98.0563654033042,97.1593032817523,96.8602825745684,96.8602825745684,96.4117515137924,95.8137100994244,95.5146893922405,95.2156686850565,94.7671376242806,94.1690962099125,93.4215444419526,92.8235030275846,92.8235030275846,92.8235030275846,92.8235030275846,92.8235030275846,92.8235030275846,92.8235030275846
458,"MYS","Malaysia",100,100,100,100,100,100,100,96.8602825745684,94.9166479778724,90.2818270165208,83.2548403976975,76.3773641324662,67.2572325633551,58.1371009942439,44.2326381101891,31.2252373476865,18.6663676459596,0,0,0,0,0,0,0,0,0
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",100,100,100,100,100,100,100,99.2524482320401,99.102937878448,98.5048964640802,98.5048964640802,98.5048964640802,98.2058757568961,98.0563654033042,97.9068550497122,97.7573446961201,97.4583239889362,97.3088136353442,97.1593032817523,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",100,100,100,100,100,100,100,99.8504896464079,99.7009792928161,99.2524482320401,99.102937878448,98.5048964640802,98.5048964640802,98.2058757568961,97.7573446961201,95.3651790386484,94.3186065635046,94.4681169170964,94.3186065635046,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",100,100,100,100,100,100,100,97.9068550497122,95.9632204530164,93.7205651491366,91.4779098452569,89.235254541377,86.6935785303132,84.1519025192494,80.8626747402258,78.6200194363459,75.9288330716902,72.9386259998505,69.6493982208268,67.7057636241311,67.7057636241311,67.7057636241311,67.7057636241311,67.7057636241311,67.7057636241311,67.7057636241311
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",100,100,100,100,100,100,100,94.0195858563205,87.7401510054572,81.3112058010017,81.3112058010017,81.1616954474097,81.1616954474097,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419,80.5636540330419
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",100,100,100,100,100,100,100,99.8504896464079,99.551468939224,98.3553861104882,98.2058757568961,98.0563654033042,97.7573446961201,97.1593032817523,96.8602825745684,96.2622411602003,95.5146893922405,94.4681169170964,94.1690962099125,93.8700755027286,93.8700755027286,93.8700755027286,93.8700755027286,93.8700755027286,93.8700755027286,93.8700755027286
499,"MNE","Montenegro",100,100,100,100,100,100,100,99.401958585632,98.3553861104882,94.4681169170964,94.1690962099125,93.4215444419526,92.5244823204007,87.1421095910892,82.2082679225537,81.3112058010017,79.5170815578978,78.470509082754,77.42393660761,75.7793227180982,75.7793227180982,75.7793227180982,75.7793227180982,75.7793227180982,75.7793227180982,75.7793227180982
504,"MAR","Morocco",100,100,100,100,100,100,100,97.7573446961201,96.8602825745684,92.8235030275846,92.0759512596247,91.1788891380728,87.5906406518652,84.7499439336175,82.8063093369215,82.3577782761455,81.9092472153698,81.6102265081856,81.3112058010017,80.7131643866337,80.7131643866337,80.7131643866337,80.7131643866337,80.7131643866337,80.7131643866337,80.7131643866337
508,"MOZ","Mozambique",100,100,100,100,100,100,100,97.6078343425283,97.0097929281602,95.9632204530164,95.6641997458323,95.5146893922405,95.0661583314645,93.5710547955445,92.9730133811767,92.3749719668086,91.7769305524408,91.1788891380728,91.0293787844809,91.0293787844809,91.0293787844809,91.0293787844809,91.0293787844809,91.0293787844809,91.0293787844809,91.0293787844809
104,"MMR","Myanmar",100,100,100,100,100,100,100,96.1127308066083,95.0661583314645,92.6739926739928,91.3283994916648,89.683785602153,87.7401510054572,85.9460267623533,82.5072886297376,80.4141436794498,79.0685504971219,76.0783434252823,71.7425431711146,67.8552739777229,67.8552739777229,67.8552739777229,67.8552739777229,67.8552739777229,67.8552739777229,67.8552739777229
516,"NAM","Namibia",100,100,100,100,100,100,100,99.102937878448,98.5048964640802,95.6641997458323,95.2156686850565,93.8700755027286,93.4215444419526,92.2254616132168,90.132316662929,88.786723480601,86.8430888839053,86.6935785303132,86.5440681767212,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",100,100,100,100,100,100,100,99.7009792928161,99.401958585632,99.2524482320401,99.401958585632,99.2524482320401,98.9534275248562,98.8039171712641,98.6544068176721,98.5048964640802,98.3553861104882,98.0563654033042,97.9068550497122,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362
528,"NLD","Netherlands",100,100,100,100,100,100,100,91.0293787844809,85.0489646408014,80.2646333258579,79.816102265082,79.6665919114899,79.5170815578978,78.91904014353,78.7695297899379,78.7695297899379,78.470509082754,78.320998729162,78.320998729162,78.0219780219781,78.0219780219781,78.0219780219781,78.0219780219781,78.0219780219781,78.0219780219781,78.0219780219781
540,"NCL","New Caledonia",100,100,100,100,100,100,100,98.8039171712641,99.102937878448,98.6544068176721,98.2058757568961,97.7573446961201,97.3088136353442,97.1593032817523,97.0097929281602,96.8602825745684,96.4117515137924,95.8137100994244,95.5146893922405,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964,94.4681169170964
554,"NZL","New Zealand",100,100,100,100,100,100,100,99.551468939224,98.5048964640802,97.9068550497122,97.7573446961201,97.3088136353442,96.5612618673843,95.5146893922405,93.2720340883606,90.5808477237049,88.637213127009,85.7965164087613,82.9558196905136,81.1616954474097,81.1616954474097,81.1616954474097,81.1616954474097,81.1616954474097,81.1616954474097,81.1616954474097
558,"NIC","Nicaragua",100,100,100,100,100,100,100,91.3283994916648,84.0023921656576,80.5636540330419,67.4067429169469,62.0243701876354,47.5218658892128,40.3453689167976,26.7399267399267,0,0,0,0,0,0,0,0,0,0,0
562,"NER","Niger",100,100,100,100,100,100,100,99.2524482320401,99.401958585632,98.9534275248562,98.0563654033042,96.7107722209763,94.0195858563205,92.0759512596247,90.5808477237049,89.3847648949691,89.3847648949691,89.3847648949691,89.5342752485609,89.8332959557448,89.8332959557448,89.8332959557448,89.8332959557448,89.8332959557448,89.8332959557448,89.8332959557448
566,"NGA","Nigeria",100,100,100,100,100,100,100,98.5048964640802,97.0097929281602,95.3651790386484,94.3186065635046,92.9730133811767,91.6274201988487,89.9828063093369,88.637213127009,87.7401510054572,87.1421095910892,85.9460267623533,85.0489646408014,83.8528818120655,83.8528818120655,83.8528818120655,83.8528818120655,83.8528818120655,83.8528818120655,83.8528818120655
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",100,100,100,100,100,100,100,99.7009792928161,99.551468939224,98.9534275248562,98.5048964640802,98.3553861104882,97.7573446961201,96.8602825745684,96.2622411602003,95.3651790386484,94.6176272706885,93.5710547955445,93.2720340883606,92.2254616132168,92.2254616132168,92.2254616132168,92.2254616132168,92.2254616132168,92.2254616132168,92.2254616132168
807,"MKD","North Macedonia",100,100,100,100,100,100,100,99.2524482320401,94.7671376242806,91.6274201988487,89.683785602153,87.5906406518652,85.4974957015774,82.5072886297376,79.0685504971219,78.7695297899379,78.0219780219781,77.7229573147941,77.2744262540182,76.3773641324662,76.3773641324662,76.3773641324662,76.3773641324662,76.3773641324662,76.3773641324662,76.3773641324662
578,"NOR","Norway",100,100,100,100,100,100,100,99.401958585632,99.102937878448,98.9534275248562,98.5048964640802,97.9068550497122,97.3088136353442,96.1127308066083,94.0195858563205,94.4681169170964,94.4681169170964,94.1690962099125,93.7205651491366,92.6739926739928,92.6739926739928,92.6739926739928,92.6739926739928,92.6739926739928,92.6739926739928,92.6739926739928
512,"OMN","Oman",100,100,100,100,100,100,100,100,100,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.8504896464079,99.7009792928161,99.7009792928161,99.7009792928161,99.7009792928161,99.551468939224,99.401958585632,99.401958585632,99.401958585632,99.401958585632,99.401958585632,99.401958585632,99.401958585632
586,"PAK","Pakistan",100,100,100,100,100,100,100,98.8039171712641,97.4583239889362,94.4681169170964,93.1225237347687,92.3749719668086,88.637213127009,87.8896613590491,87.2916199446813,87.1421095910892,86.5440681767212,86.3945578231293,85.9460267623533,85.6470060551694,85.6470060551694,85.6470060551694,85.6470060551694,85.6470060551694,85.6470060551694,85.6470060551694
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",100,100,100,100,100,100,100,98.8039171712641,98.0563654033042,96.2622411602003,95.0661583314645,92.9730133811767,91.6274201988487,89.235254541377,86.8430888839053,85.6470060551694,83.8528818120655,82.0587575689616,80.8626747402258,80.2646333258579,80.2646333258579,80.2646333258579,80.2646333258579,80.2646333258579,80.2646333258579,80.2646333258579
598,"PNG","Papua New Guinea",100,100,100,100,100,100,100,99.8504896464079,99.8504896464079,99.7009792928161,99.551468939224,99.401958585632,99.2524482320401,98.8039171712641,98.3553861104882,97.7573446961201,97.1593032817523,96.2622411602003,95.6641997458323,94.6176272706885,94.6176272706885,94.6176272706885,94.6176272706885,94.6176272706885,94.6176272706885,94.6176272706885
600,"PRY","Paraguay",100,100,100,100,100,100,100,91.0293787844809,78.91904014353,68.7523360992748,59.1836734693877,53.2032593257084,40.0463482096135,31.0757269940944,21.5070643642073,9.39672572325637,0.127083800553158,0,0,0,0,0,0,0,0,0
604,"PER","Peru",100,100,100,100,100,100,100,98.0563654033042,97.1593032817523,93.5710547955445,91.9264409060327,90.8798684308889,89.5342752485609,88.4877027734171,86.2450474695373,84.6004335800254,82.9558196905136,79.2180608507139,76.8258951932422,74.7327502429544,74.7327502429544,74.7327502429544,74.7327502429544,74.7327502429544,74.7327502429544,74.7327502429544
608,"PHL","Philippines",100,100,100,100,100,100,100,98.2058757568961,96.2622411602003,93.8700755027286,90.2818270165208,85.0489646408014,80.7131643866337,78.1714883755701,73.9851984749945,65.1640876130673,61.1273080660837,55.2964042759962,48.7179487179487,42.5880242206773,42.5880242206773,42.5880242206773,42.5880242206773,42.5880242206773,42.5880242206773,42.5880242206773
616,"POL","Poland",100,100,100,100,100,100,100,98.3553861104882,96.4117515137924,94.0195858563205,93.8700755027286,93.8700755027286,93.7205651491366,93.2720340883606,93.1225237347687,92.9730133811767,92.9730133811767,92.8235030275846,92.8235030275846,92.5244823204007,92.5244823204007,92.5244823204007,92.5244823204007,92.5244823204007,92.5244823204007,92.5244823204007
620,"PRT","Portugal",100,100,100,100,100,100,100,97.6078343425283,95.2156686850565,90.5808477237049,88.4877027734171,86.8430888839053,85.1984749943935,83.2548403976975,81.1616954474097,79.6665919114899,78.320998729162,76.5268744860583,74.7327502429544,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586,72.7891156462586
634,"QAT","Qatar",100,100,100,100,100,100,100,99.7009792928161,99.551468939224,99.551468939224,99.2524482320401,98.9534275248562,98.6544068176721,97.0097929281602,96.7107722209763,96.5612618673843,96.2622411602003,78.470509082754,78.1714883755701,76.5268744860583,76.5268744860583,76.5268744860583,76.5268744860583,76.5268744860583,76.5268744860583,76.5268744860583
178,"COG","Republic of Congo",100,100,100,100,100,100,100,99.401958585632,98.9534275248562,98.3553861104882,98.0563654033042,97.7573446961201,97.4583239889362,96.5612618673843,96.1127308066083,95.6641997458323,95.2156686850565,94.6176272706885,94.1690962099125,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606,93.2720340883606
642,"ROU","Romania",100,100,100,100,100,100,100,98.2058757568961,94.9166479778724,91.4779098452569,91.0293787844809,90.4313373701129,89.683785602153,88.786723480601,88.188682066233,87.7401510054572,87.1421095910892,86.5440681767212,85.9460267623533,84.8994542872093,84.8994542872093,84.8994542872093,84.8994542872093,84.8994542872093,84.8994542872093,84.8994542872093
643,"RUS","Russia",100,100,100,100,100,100,100,99.2524482320401,98.3553861104882,97.3088136353442,96.8602825745684,96.2622411602003,95.3651790386484,94.3186065635046,93.5710547955445,93.1225237347687,92.5244823204007,91.4779098452569,90.4313373701129,89.5342752485609,89.5342752485609,89.5342752485609,89.5342752485609,89.5342752485609,89.5342752485609,89.5342752485609
646,"RWA","Rwanda",100,100,100,100,100,100,100,99.551468939224,99.2524482320401,98.9534275248562,98.8039171712641,98.6544068176721,98.6544068176721,98.5048964640802,98.3553861104882,98.2058757568961,98.2058757568961,97.9068550497122,96.5612618673843,94.0195858563205,94.0195858563205,94.0195858563205,94.0195858563205,94.0195858563205,94.0195858563205,94.0195858563205
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",100,100,100,100,100,100,100,99.7009792928161,99.551468939224,98.3553861104882,98.0563654033042,98.2058757568961,97.9068550497122,97.9068550497122,97.9068550497122,97.9068550497122,97.7573446961201,97.7573446961201,97.6078343425283,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362,97.4583239889362
686,"SEN","Senegal",100,100,100,100,100,100,100,99.551468939224,99.401958585632,99.2524482320401,98.9534275248562,98.8039171712641,98.3553861104882,98.2058757568961,98.0563654033042,97.9068550497122,97.6078343425283,97.4583239889362,97.1593032817523,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602,97.0097929281602
688,"SRB","Serbia",100,100,100,100,100,100,100,98.6544068176721,96.8602825745684,95.5146893922405,95.0661583314645,93.7205651491366,92.6739926739928,90.2818270165208,89.5342752485609,89.085744187785,88.9362338341931,88.637213127009,87.8896613590491,86.6935785303132,86.6935785303132,86.6935785303132,86.6935785303132,86.6935785303132,86.6935785303132,86.6935785303132
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",100,100,100,100,100,100,100,97.9068550497122,97.9068550497122,97.0097929281602,96.2622411602003,95.5146893922405,93.7205651491366,92.2254616132168,90.132316662929,88.3381924198251,86.8430888839053,86.0955371159452,81.9092472153698,77.872467668386,77.872467668386,77.872467668386,77.872467668386,77.872467668386,77.872467668386,77.872467668386
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",100,100,100,100,100,100,100,98.2058757568961,95.5146893922405,92.6739926739928,91.4779098452569,90.8798684308889,90.7303580772968,89.9828063093369,89.5342752485609,88.9362338341931,88.188682066233,87.5906406518652,87.2916199446813,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293,86.3945578231293
705,"SVN","Slovenia",100,100,100,100,100,100,100,98.3553861104882,96.8602825745684,94.6176272706885,94.4681169170964,94.3186065635046,94.1690962099125,93.7205651491366,93.1225237347687,90.2818270165208,89.8332959557448,88.188682066233,87.4411302982731,84.0023921656576,84.0023921656576,84.0023921656576,84.0023921656576,84.0023921656576,84.0023921656576,84.0023921656576
