"code","iso","country","FSS.ind.1995","FSS.ind.1996","FSS.ind.1997","FSS.ind.1998","FSS.ind.1999","FSS.ind.2000","FSS.ind.2001","FSS.ind.2002","FSS.ind.2003","FSS.ind.2004","FSS.ind.2005","FSS.ind.2006","FSS.ind.2007","FSS.ind.2008","FSS.ind.2009","FSS.ind.2010","FSS.ind.2011","FSS.ind.2012","FSS.ind.2013","FSS.ind.2014","FSS.ind.2015","FSS.ind.2016","FSS.ind.2017","FSS.ind.2018","FSS.ind.2019","FSS.ind.2020"
340,"HND","Honduras",15.6312676202678,18.7387110734748,15.0038421616711,15.7282025811492,12.325181208256,10.2146418564227,10.9632568363745,15.7893446033433,20.1341053467058,23.1498760159836,17.608504286013,11.6783557317991,10.7149880236408,8.27173996731763,11.2936091857329,11.794134565193,16.3451818916583,21.2361987971947,19.2584198311475,16.5346624768357,16.5346624768357,16.5346624768357,16.5346624768357,16.5346624768357,16.5346624768357,16.5346624768357
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",10.9052597611431,11.6410930941938,10.7777345691147,9.56735741298971,9.10764402377154,9.7547394751325,10.5788554554355,7.3637366004034,4.43708322850442,3.43345315893643,3.24844489412574,2.88797378969706,1.36636337018018,1.94019472179789,2.91578811940667,3.6273907876987,5.17467738293674,6.77797757277905,5.98289507135222,2.84948556461819,2.84948556461819,2.84948556461819,2.84948556461819,2.84948556461819,2.84948556461819,2.84948556461819
356,"IND","India",35.9933908644133,36.0891150824509,35.1663668411256,34.9026741512427,28.7632040360793,23.8462356758263,21.8488203117524,21.4402245942093,22.6726833017123,22.2957344617694,20.2910891685816,18.3692523781014,18.5203975562849,18.0227465421574,17.7151196053027,15.8078465700546,16.2455685863199,16.3728049433304,16.9253966903588,16.9958771356706,16.9958771356706,16.9958771356706,16.9958771356706,16.9958771356706,16.9958771356706,16.9958771356706
360,"IDN","Indonesia",22.2370649884811,22.4088695342589,21.8767912313589,20.937463936882,20.1566798110262,18.9852521713888,18.3347963902233,18.3889502148263,18.47783135548,18.0953004824707,17.8532884629036,18.096371790257,15.4858973290681,12.9333088617754,10.7231051202859,10.8955989158792,11.1079576320526,11.5081376375644,11.6014404157187,11.9188409570112,11.9188409570112,11.9188409570112,11.9188409570112,11.9188409570112,11.9188409570112,11.9188409570112
364,"IRN","Iran",31.1949774650466,32.9580200544561,35.0573498376374,33.6658795039438,29.6550915992635,20.2168259275525,11.7538177601241,6.9463189243793,4.8073978206682,4.86028350335266,4.82440153672491,5.49182543216256,5.93893709380558,6.33089421209876,6.10091117081083,6.63264213087714,8.29452198126798,9.67105551639283,10.1753018292347,10.2948506632743,10.2948506632743,10.2948506632743,10.2948506632743,10.2948506632743,10.2948506632743,10.2948506632743
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",19.3963142452849,15.0603539241693,12.3269942995347,9.03684506623668,8.85474492828435,7.69800687541368,7.97688858982058,7.34087461139761,7.6270031735032,9.02458915074673,10.33808505739,10.0898146626994,10.16948889407,6.8786012852961,5.01282297944093,3.48443066162037,4.71464816166392,5.71023590927935,7.67690997468716,11.8317622654574,11.8317622654574,11.8317622654574,11.8317622654574,11.8317622654574,11.8317622654574,11.8317622654574
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"ITA","Italy",5.82612246545041,6.00976324913611,5.26685551206582,5.7722986749168,4.90832525281978,4.22453434726647,3.0838337285207,2.47112877311467,1.9936493205139,2.25073422528017,2.03931321769632,2.16179824541659,1.91822239240408,1.64027740211419,1.29417401620658,0.907130348651393,0.430163076510809,0.00211315399181444,0.249096045802858,0.578855126513488,0.578855126513488,0.578855126513488,0.578855126513488,0.578855126513488,0.578855126513488,0.578855126513488
388,"JAM","Jamaica",7.29280127318988,7.21741766350208,8.60879354659687,7.89284784333391,6.69970186924911,6.35682728222127,4.28070935822913,3.78289501941693,2.62646147865124,2.99662943995148,2.47343830769408,2.76691138607332,3.09240237153011,4.32226346362035,4.58131195829364,5.04810219610305,4.47568605001862,3.532383500075,2.03086367081268,0.694499408407509,0.694499408407509,0.694499408407509,0.694499408407509,0.694499408407509,0.694499408407509,0.694499408407509
392,"JPN","Japan",5.33947914821688,7.32718067205745,7.11875557614212,5.61333763528397,4.19396943622499,3.88204039640787,4.21877300884807,4.47021515392761,5.01338541894532,4.83191260321462,3.97939119888218,3.96371588973147,4.2355869473449,4.93929366158365,4.0136687971379,3.17009426970219,1.9058932267865,1.65573712366061,1.18567467827278,1.10346299823867,1.10346299823867,1.10346299823867,1.10346299823867,1.10346299823867,1.10346299823867,1.10346299823867
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",2.28684735129139,3.34047116525169,4.3621921517715,5.20260586356893,5.29498913078373,4.72411330387617,4.15185996290403,3.83762281749449,3.2051814594553,3.4252580957661,3.48113301709691,4.92910331824412,6.06611867876686,6.27537378251544,5.9242291096303,5.98725602842961,6.23940873452966,5.90692016927905,5.27281060443454,5.18065472773445,5.18065472773445,5.18065472773445,5.18065472773445,5.18065472773445,5.18065472773445,5.18065472773445
296,"KIR","Kiribati",25.0618456303393,30.5403107079092,32.8975821533292,34.4323737856176,28.0184896985249,26.580462655559,27.4474710664431,22.9033557551386,16.3698080624057,9.48983545651762,11.1086481033396,11.6798471204816,13.3194544833842,13.680312895763,16.8781456730664,11.8127028899026,11.9489073406067,12.434325827124,16.2448696967867,27.8902544177073,27.8902544177073,27.8902544177073,27.8902544177073,27.8902544177073,27.8902544177073,27.8902544177073
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",16.9090906958998,17.4025671503118,17.5918760488821,17.2478110632774,16.8943298399451,17.3869706134534,18.9493237281962,19.7341720049121,21.8746610843798,22.8665435661078,23.0406492465918,23.143796695486,23.2032760558397,24.1796270380101,22.5143463327147,11.6369928753119,6.09476843782008,2.76538939387044,2.92972775455429,3.5340416357826,3.5340416357826,3.5340416357826,3.5340416357826,3.5340416357826,3.5340416357826,3.5340416357826
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",15.3535075667368,16.5471791256403,15.3225189904368,14.858361897768,14.0877050555207,14.0500547848359,14.4731808407788,16.1652772135584,17.3093928796214,17.1107813853629,16.0571699064722,15.9569912810391,16.2747058425766,16.5117797474891,16.2198243472204,13.9062975392123,13.3682044270496,11.3624931162749,12.9361368094253,15.9969283239887,15.9969283239887,15.9969283239887,15.9969283239887,15.9969283239887,15.9969283239887,15.9969283239887
434,"LBY","Libya",51.9824382158936,100,100,54.5441646231678,56.7783111712867,58.1465271736377,48.3661878512746,48.1216340659154,43.6561147995638,33.7822007394485,67.8172147475992,70.3112954248498,70.3112954248498,27.6768211852104,24.7639915693646,15.4974529460122,10.3203740905281,6.43902862239943,4.81357818606959,1.53853185761396,1.53853185761396,1.53853185761396,1.53853185761396,1.53853185761396,1.53853185761396,1.53853185761396
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",58.917975519989,44.7452840651023,79.52000439113,39.2369946968907,35.8519277114825,35.7302059194018,33.0361005423869,30.5177730509743,29.0565140076079,28.9993249318548,29.0565140076079,28.9142204668039,28.1566491793628,28.9708667987364,28.2086862503277,29.8666051789548,31.8244236824825,30.2844389052731,22.3908720884273,13.6511581841573,13.6511581841573,13.6511581841573,13.6511581841573,13.6511581841573,13.6511581841573,13.6511581841573
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",20.5625252702799,20.5444908787033,20.4771600906935,20.8836330655619,21.016479299238,20.1466001177133,18.8262523755893,18.3257804940485,18.7952336762561,19.6561752489489,19.8645174919258,18.3419855537641,14.8799307435705,12.662614744163,11.1307926013337,10.6198788375584,10.3661568368117,10.5514576093927,11.0785650141713,11.1080605624559,11.1080605624559,11.1080605624559,11.1080605624559,11.1080605624559,11.1080605624559,11.1080605624559
462,"MDV","Maldives",18.7838769826717,16.4976590927009,16.5898439605171,16.8135772817946,19.3186374550802,19.386567712217,18.7384569735088,18.1935955555939,21.9781515928184,27.652265569505,39.1480065462304,37.9869835873218,22.794987038712,17.2554856662907,8.887853878692,10.7777345691147,8.87881201575875,12.1951392735939,8.52153201360608,8.5650564707997,8.5650564707997,8.5650564707997,8.5650564707997,8.5650564707997,8.5650564707997,8.5650564707997
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",23.0260104258153,29.1719998496252,29.7418677283083,22.8953270790971,22.5281713993454,21.5836208859699,23.2331645724019,26.6773963754635,29.8666051789548,30.5516085078587,30.2188738746228,21.2656234739871,16.3576640568986,8.97573257086057,20.8776247870273,34.976961186344,22.8521864359397,23.6154414012063,19.4845138128446,16.6614069509372,16.6614069509372,16.6614069509372,16.6614069509372,16.6614069509372,16.6614069509372,16.6614069509372
584,"MHL","Marshall Islands",32.7715992375937,32.1832203838022,38.0651016707475,24.0311207042214,18.1850735862552,17.9912742111304,22.2690775310697,22.5558857410965,15.2608617607263,12.282826513851,11.9498416066623,12.3269942995347,13.5999704365134,21.4722621090284,24.7285408769681,25.6992020715523,27.4582081052331,56.7783111712867,33.4013810885883,35.4329502539922,35.4329502539922,35.4329502539922,35.4329502539922,35.4329502539922,35.4329502539922,35.4329502539922
478,"MRT","Mauritania",16.3022732617936,16.8428576478005,22.6957590633765,22.486760078303,19.2416287794131,19.2416287794131,20.011859378574,21.9651496705916,22.0960264485965,22.9386765984948,20.935342502586,21.9651496705916,19.4746708444628,20.5389205100564,19.5537192568049,23.5067483828304,20.4507223061154,13.8378957637282,11.2912184427665,14.6723264425123,14.6723264425123,14.6723264425123,14.6723264425123,14.6723264425123,14.6723264425123,14.6723264425123
480,"MUS","Mauritius",24.0968196053414,26.1853487748107,27.976864881119,24.1962808274057,21.5711790699691,19.4452066995554,20.2018874639149,23.6467404635065,21.2536155121638,15.9503523924126,11.2912184427665,7.82296526945314,5.87240235374314,4.28251205377379,5.20060808037479,5.84445428779533,5.60512724081836,5.76325662234744,5.46001779454556,4.59810423629008,4.59810423629008,4.59810423629008,4.59810423629008,4.59810423629008,4.59810423629008,4.59810423629008
484,"MEX","Mexico",17.2482939352558,17.6079330156877,15.1207065959901,11.9579185534502,11.1883173874786,12.023203613361,13.4293133891488,13.4996977057034,12.9127535752183,11.8242591291765,12.513682799023,11.8913341983452,12.4158972691139,11.5824720849725,12.4841163076316,13.9436254839494,11.9078823242138,10.7039044682458,7.87550998877177,7.29160475940981,7.29160475940981,7.29160475940981,7.29160475940981,7.29160475940981,7.29160475940981,7.29160475940981
583,"FSM","Micronesia",18.3137627445644,13.7596145767726,10.8225363434051,14.7590494756194,23.0847098678353,19.2320491010317,16.1245838493853,15.7534408758403,15.3473012650777,25.4082414927757,28.2348186430071,25.6795077497731,14.540961501397,6.27762640211495,0,0,0,0,0,0,0,0,0,0,0,0
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",19.4097496534442,19.227811601419,17.8254701138593,17.0778521286972,17.0402045361676,18.9636442489874,19.8990047782248,19.5831123279104,18.8512671408649,19.8550678051924,20.3904174775154,18.9863410826842,18.2320654612871,19.4233903105147,22.3256941845064,21.2021708635864,19.4941987219455,19.5702445311754,21.360846873928,22.9368754071584,22.9368754071584,22.9368754071584,22.9368754071584,22.9368754071584,22.9368754071584,22.9368754071584
508,"MOZ","Mozambique",20.5278481030607,15.7794468677719,13.5999704365134,13.2055573847195,13.3682044270496,13.4030884654946,13.7908449674793,14.1634839313469,14.4282771387131,14.4900779605577,14.289387240163,12.474313484352,10.6887980197039,9.12930312892583,10.2078460579804,10.4882568115528,11.8821771317939,10.9241676114219,11.8737549155173,12.465315712014,12.465315712014,12.465315712014,12.465315712014,12.465315712014,12.465315712014,12.465315712014
104,"MMR","Myanmar",40.6902907826717,45.0824651416352,44.5813388274368,42.8176108282194,40.2791069321963,36.0376706020148,30.2188738746228,28.2348186430071,27.5790002374675,28.5816685581903,27.0135094110557,26.2480159896365,19.0051590829666,14.9706775597129,11.8737549155173,12.1777044120723,12.3004674904735,12.6378390861221,12.5420865599851,12.6424243732695,12.6424243732695,12.6424243732695,12.6424243732695,12.6424243732695,12.6424243732695,12.6424243732695
516,"NAM","Namibia",12.4159889515563,15.0543474748543,16.872234085027,16.6112528619783,16.8869585277636,17.9331148737257,16.4413981288549,16.7407925831145,16.254085838659,16.9758173648286,17.7203429533995,10.8412701182118,5.99816772325084,2.26091711440074,2.11538096226766,2.25660270009159,5.65542543083829,10.110530987267,17.4967212641459,16.7480444843875,16.7480444843875,16.7480444843875,16.7480444843875,16.7480444843875,16.7480444843875,16.7480444843875
520,"NRU","Nauru",7.84172621560599,46.1776275173696,52.7576628942847,62.9128578906045,73.7805001207961,22.1489175739156,14.7590494756194,60.6944304952437,13.036221856716,8.51285245483919,13.5846710055872,15.2608617607263,14.9409839337508,14.8466207449747,17.2324815647029,18.236327499989,9.83147444241355,7.93070407539167,7.89824608654605,16.0571699064722,16.0571699064722,16.0571699064722,16.0571699064722,16.0571699064722,16.0571699064722,16.0571699064722
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",14.4378472313818,8.96304359249167,5.95425688503013,5.80946061228265,8.35646689884322,10.1020433043365,8.09509449031657,6.16795669265538,5.56847895332497,6.82332301851513,6.21533561324986,4.60343334428026,3.05129603914314,3.69411062639669,5.28537460801722,6.68322245253873,6.16429968293691,8.0154106171175,8.74500166531936,8.29534548487138,8.29534548487138,8.29534548487138,8.29534548487138,8.29534548487138,8.29534548487138,8.29534548487138
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",12.8974556796656,13.3087296213477,12.3629539051258,11.8310129773961,10.9361390535052,10.3723333872243,9.52486374762545,8.71635850724921,8.4907246040936,6.80996026210165,5.38953628913171,4.09203442492742,3.21855583598048,2.46819873956532,1.83069393950146,2.03837263789492,2.0734673684033,2.10358887957766,3.39719686721773,7.3473915549956,7.3473915549956,7.3473915549956,7.3473915549956,7.3473915549956,7.3473915549956,7.3473915549956
558,"NIC","Nicaragua",27.8310492117511,25.0531269328539,25.04551346039,25.6924442967592,20.6998560845984,21.3238109667198,17.1238426504334,18.2605483137328,17.0786529646103,15.8792449338371,12.2007878018373,10.2236390070044,9.12826113194906,10.4101051794586,8.7360358398553,18.5532175794011,9.09881375551399,6.81557964464504,8.06761664488934,11.7138731066751,11.7138731066751,11.7138731066751,11.7138731066751,11.7138731066751,11.7138731066751,11.7138731066751
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",22.5281713993454,19.9701730939008,21.0754022906009,20.5057442838542,21.9004217801905,23.4605665869574,21.3865972619023,20.0223113470985,19.0801520393359,20.7519405278834,20.1805729614005,19.4746708444628,18.4093244510749,18.3918735583732,15.6437504560708,13.90101727104,11.6780798075149,11.7483632470114,12.3447226028964,15.4974529460122,15.4974529460122,15.4974529460122,15.4974529460122,15.4974529460122,15.4974529460122,15.4974529460122
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",2.82308784393562,4.54930996495791,9.33109009326726,10.345247712064,10.2333861127546,9.94437840122819,9.53929150501813,9.48297297923295,8.97250548552161,8.85449162449443,9.00888759292874,9.18315080241365,9.33258945332514,9.51476419648294,9.58210771445795,9.69430813176137,10.0055556698577,8.96129730277717,9.79807830726295,11.6435458669219,11.6435458669219,11.6435458669219,11.6435458669219,11.6435458669219,11.6435458669219,11.6435458669219
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",12.9734413356602,13.6430582942996,14.0160349461293,13.9868444100004,12.312934174172,10.058531417189,8.388101608935,9.40989189879852,10.4750672041819,10.8258863996122,9.25544077892987,8.28019764669187,9.3306356523359,10.9900402567058,13.7205135372689,15.6720366880355,17.5521021572034,14.8878686540317,13.090010486844,11.9239787098483,11.9239787098483,11.9239787098483,11.9239787098483,11.9239787098483,11.9239787098483,11.9239787098483
512,"OMN","Oman",51.2260075001143,36.9722228264128,30.3109561874559,30.0811328689586,35.5610019894384,46.5910044954657,37.3758899800294,29.7721489141948,30.0983529500589,28.0976196953851,33.886007324084,28.4288336411389,25.1980415317528,20.5671657738239,19.7222319754558,15.6187998352883,17.0034496111672,17.9136905320289,26.0995374958871,25.724388848182,25.724388848182,25.724388848182,25.724388848182,25.724388848182,25.724388848182,25.724388848182
586,"PAK","Pakistan",23.263153199236,24.2632074973774,16.8428576478005,12.3847401008061,9.09837756574889,8.96355996909301,8.36941832438818,8.05897640721889,8.12242406934189,7.37391625303128,6.94146367291771,6.33639433029471,6.81139331388253,7.22492752684641,7.60345985548742,7.68481548806847,7.56956176525513,7.35102828898779,6.94874550887376,6.16345934819344,6.16345934819344,6.16345934819344,6.16345934819344,6.16345934819344,6.16345934819344,6.16345934819344
585,"PLW","Palau",22.4455394139893,24.0968196053414,25.2944541799064,24.4498779730327,19.8360177021076,18.2792643723285,18.3744566131145,22.0565621468884,22.8378522914226,20.4726905377319,18.2792643723285,18.4180626691218,20.3960363987842,23.8689521649581,18.5147501836059,13.5846710055872,13.6768622218695,20.1275076500176,23.7412995493182,26.5898571144592,26.5898571144592,26.5898571144592,26.5898571144592,26.5898571144592,26.5898571144592,26.5898571144592
591,"PAN","Panama",3.33005890918346,2.92875376830185,3.69052689744876,4.09922407778187,4.33022955291,8.50129928374798,7.91414338782438,8.75725200325779,5.12536655759222,3.9776136377352,2.74044121815422,0.856234031549491,1.38718364698188,0.793649419407132,2.2937724193016,2.02570201774213,7.07727960842546,8.03171487597039,9.90442417618364,6.23606923478158,6.23606923478158,6.23606923478158,6.23606923478158,6.23606923478158,6.23606923478158,6.23606923478158
598,"PNG","Papua New Guinea",24.4327461875075,24.5707272174682,23.5531696237327,20.4069468915558,19.5338916278016,18.0498138150303,17.7852743273449,17.9829425682572,18.0330491211957,19.0895704797764,19.0707434962402,19.8770825952694,20.7860434512292,21.2896878203616,24.8174321947267,26.6554311889079,27.4822365113026,26.6994155819563,13.5439998777587,3.06875649204578,3.06875649204578,3.06875649204578,3.06875649204578,3.06875649204578,3.06875649204578,3.06875649204578
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",14.1309287028451,15.2057309740699,11.197059666757,13.0027357082783,14.0930966135583,22.8521864359397,23.7571569479919,24.0311207042214,26.1853487748107,26.9452697865597,26.5031654727315,24.9072149132327,23.2781852640164,24.9796950138811,26.227078143553,29.5276734621132,32.8151437058189,33.589766341794,30.0250112792704,25.0527666589448,25.0527666589448,25.0527666589448,25.0527666589448,25.0527666589448,25.0527666589448,25.0527666589448
608,"PHL","Philippines",20.6616293917882,19.2033714121093,20.1805729614005,17.7365317036199,17.2324815647029,18.1510665922825,17.6398353842629,17.3947654857581,15.5417257560129,15.9437184228921,15.5353876496307,16.9535198409156,17.5046123174624,19.1938325585628,19.6535214423101,16.4976590927009,12.5466230579148,8.32683236991258,8.15015087311858,8.52442707069048,8.52442707069048,8.52442707069048,8.52442707069048,8.52442707069048,8.52442707069048,8.52442707069048
616,"POL","Poland",22.4181640275587,50.2953364861217,26.4816230873482,20.2232528295533,19.1747852855782,24.7462486772333,20.2768903709925,10.6851114334824,6.07052037128486,2.3709148920416,0.499792989632724,1.45794973472586,1.5040966557948,1.53587828878297,0,0,0,0,0,2.60999389751358,2.60999389751358,2.60999389751358,2.60999389751358,2.60999389751358,2.60999389751358,2.60999389751358
620,"PRT","Portugal",5.80707660963171,3.39700244584552,1.31257567503884,1.28766264703687,1.18590449839814,1.04473268272559,0.551115760192104,0.246691021066667,0.258913341181483,0.770372216525558,0.826139970900769,1.02958271245065,0.901435701719237,0.567284431705488,0.897592896007851,1.45813070952202,2.30145804230804,2.27811720381784,2.47770532500724,1.57454873848259,1.57454873848259,1.57454873848259,1.57454873848259,1.57454873848259,1.57454873848259,1.57454873848259
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",24.7810717040961,26.6046871981321,31.4251228397982,33.0637406646486,29.5098103931661,27.4572909497174,13.8980279358421,7.41408477929822,2.84287089146154,2.44702503110982,2.85660069363206,2.90783230421971,2.39795081595001,1.77291918203154,5.16039309065032,5.86639641097591,11.3165254219452,6.42267733627465,6.67192089803513,3.84529174241781,3.84529174241781,3.84529174241781,3.84529174241781,3.84529174241781,3.84529174241781,3.84529174241781
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",15.1206410870023,17.6719515938209,18.6572771260584,19.980576483234,20.2018874639149,18.7113151576062,19.1747852855782,11.8066608891429,8.05897640721889,5.21460193303346,5.70812159773814,8.96051940274924,9.15101475718747,12.2740190429245,11.7899656498875,12.8418467503635,10.0382325965765,8.01783842157519,8.10306627021869,8.62049294138677,8.62049294138677,8.62049294138677,8.62049294138677,8.62049294138677,8.62049294138677,8.62049294138677
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",9.69844205011746,7.98233775810745,6.29115403449434,4.97768223026394,5.26274758924367,7.01944361698548,10.6116967022907,11.6124309161116,13.2398122321263,13.6204104309329,15.0363522662283,16.3715654660072,12.4383765229562,13.1035722359963,12.6240972975616,12.1385996660725,9.93934213502163,10.8075774952978,14.7532417330725,19.9494025102016,19.9494025102016,19.9494025102016,19.9494025102016,19.9494025102016,19.9494025102016,19.9494025102016
