"code","iso","country","SPI.ind.1995","SPI.ind.1996","SPI.ind.1997","SPI.ind.1998","SPI.ind.1999","SPI.ind.2000","SPI.ind.2001","SPI.ind.2002","SPI.ind.2003","SPI.ind.2004","SPI.ind.2005","SPI.ind.2006","SPI.ind.2007","SPI.ind.2008","SPI.ind.2009","SPI.ind.2010","SPI.ind.2011","SPI.ind.2012","SPI.ind.2013","SPI.ind.2014","SPI.ind.2015","SPI.ind.2016","SPI.ind.2017","SPI.ind.2018","SPI.ind.2019","SPI.ind.2020"
300,"GRC","Greece",26.6156876745881,52.0031254949616,66.1871697896817,66.7714451931264,71.9406977314376,71.9406977314376,76.4648222060759,84.1742566018491,84.1742566018491,84.1742566018491,84.1742566018491,84.1802026730197,84.1802026730197,84.3542366442722,84.3542366442723,85.9853639281168,85.9853639281168,85.9853639281168,85.9858798054863,85.9858798054863,85.9858798054863,85.9858798054863,85.9858798054863,85.9858798054863,85.9858798054863,85.9858798054863
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",39.5002395966383,43.0521169870709,44.2288074649189,44.99042078518,45.3127299969949,45.7062253630166,46.459775484782,46.9246396111532,47.5346030371459,48.3441460780656,48.7788657165649,51.7759996157213,52.5163191329769,52.783516390311,53.1404006143589,53.8484490430469,54.0159764054541,54.172521013469,54.9781577657268,56.6430287243422,56.6774748010694,56.712756850646,56.7865804032611,56.7865804032611,56.7865804032611,56.7865804032611
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.4505237384685,71.5458659334704,71.5599444524334,71.5793374518584,71.5793374518584,71.5793374518584,71.5793374518584,71.5793374518584,71.5793374518584,71.5793374518584,71.5793374518584,71.5793374518584
624,"GNB","Guinea-Bissau",60.4592262031594,60.4592262031594,60.4592262031594,60.4592262031594,60.4592262031594,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902,73.2582325006902
328,"GUY","Guyana",30.8708800428307,49.4853914238535,49.4853914238535,49.4853914238535,49.4853914238535,49.4853914238535,49.4853914238535,49.4853914238535,49.4853914238535,49.4932015029109,49.4932015029109,51.299419884194,53.6240590447475,53.6240590447475,53.6240590447475,53.6240590447475,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606,57.7862923591606
332,"HTI","Haiti",18.7158835124784,18.7158835124784,18.7158835124784,18.7158835124784,18.7158835124784,18.7158835124784,18.7158835124784,18.7158835124784,18.7158835124784,19.5846502639943,19.5846502639943,19.5846502639943,19.5846502639943,19.5846502639943,20.3019070633241,20.3019070633241,20.3019070633241,20.3019070633241,20.3243459736617,27.1013750083288,30.8922588543112,30.8922588543112,31.0955401318635,31.0955401318635,31.0955401318635,31.0955401318635
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",72.6347386589328,72.6347386589328,72.6347386589328,72.6347386589328,72.6391423248724,72.9504790905872,72.9504790905872,72.9504790905872,72.9504790905872,72.9504790905872,73.6432062529318,74.7144253218236,74.7144253218236,74.7144253218236,74.7144253218236,74.7144253218236,74.7144253218236,75.1929994597649,75.1929994597649,75.1929994597649,75.2065965860037,75.2269029347002,75.2292125351088,75.2354737079141,75.2354737079141,75.2354737079141
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",94.0950488890318,95.083090478649,97.3559390620576,97.7400808459167,97.9291411709576,97.9417735107213,97.962097603836,97.9745525180134,97.975579713051,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
352,"ISL","Iceland",54.9751383295757,54.9751383295757,54.9751383295757,54.9751383295757,54.9751383295757,54.9751383295757,54.9751383295757,55.0399290217015,55.9630855973747,59.6527607654377,59.6996200350026,59.6996200350026,59.6996200350026,59.6996200350026,92.7319648607236,92.7319648607236,92.7319648607236,92.7319648607236,92.736736837982,92.7399179660155,92.7399179660155,92.7638525649754,92.7638525649754,92.7638525649754,92.7638525649754,92.7638525649754
356,"IND","India",62.5886795204467,62.6001685291068,62.6134887455598,62.774324929883,62.7839557768805,62.7839557768805,62.7839557768805,62.7839557768805,62.824650682895,62.9732694672632,62.9745570574982,62.9745570574982,62.9745570574982,63.011472993812,63.011472993812,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123,63.0134616736123
360,"IDN","Indonesia",70.2838051854516,70.2838051854516,70.9972381939792,71.0609836093585,71.6020247874429,71.6040864827896,71.6050657817497,71.6050657817497,71.6050657817497,71.6072939182326,71.6072939182326,71.607361487594,71.607361487594,71.607361487594,71.7386743906472,71.7386743906472,71.7386743906472,71.7389263318437,71.7389263318437,71.7408042882376,71.7408042882376,71.7408042882376,71.7408042882376,71.7408042882376,71.7408042882376,71.7408042882376
364,"IRN","Iran",58.8491217029918,59.4168456208829,59.4168456208829,59.4168456208829,59.4168456208829,60.4300465408897,61.0296475774242,61.9196430047483,62.617925654436,62.6321872957883,62.6375549923892,62.6375549923892,62.6375549923892,62.6375549923892,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478,62.6377561594478
368,"IRQ","Iraq",0,0,0,0,0,1.16762784094668,1.16762784094668,1.16762784094668,16.1043063005695,16.1043063005695,16.1043063005695,16.1043063005695,16.1043063005695,16.1043063005695,16.1043063005695,16.1043063005695,19.028676742299,19.028676742299,37.1814042702494,37.1814042702494,37.1814042702494,37.1814042702494,37.1814042702494,37.1814042702494,37.1814042702494,37.1814042702494
372,"IRL","Ireland",72.1183671570934,80.4609272422134,88.5302715475539,91.4019563563355,92.0779370034126,92.3435163894847,92.3669687334199,93.927336576774,93.927336576774,93.9305446424552,94.0718433059303,97.9647290411937,97.9647290411937,97.9676729173396,97.9676729173396,98.0331036910581,98.3707808244979,98.3707808244979,98.3707808244979,98.3780489067217,98.3780489067217,98.3780489067217,98.3780489067217,98.3780489067217,98.3780489067217,98.3780489067217
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",63.1888292417709,63.2040054484736,63.2268712750985,63.2268712750985,63.3164265006631,63.6122739632987,64.1314215532838,64.6159621710308,67.9392259077216,68.5679510946539,69.654446913223,69.684368933642,71.5678430331378,73.1504290016819,73.8466692398842,75.8323941189834,75.9827993139293,75.9868857200891,77.017800422306,77.5417118646727,77.5474546681904,77.7199261755764,79.0873752402552,79.5419033408008,79.647550283836,79.647550283836
380,"ITA","Italy",84.7211528265442,85.0118221274708,85.5706730024498,89.4894828397098,89.8147265318792,90.7446156957216,90.7458540680786,90.7951918103742,90.9120052861691,91.2914724988842,91.4061983700467,92.043480549576,92.1380921528977,92.167567747857,94.8603599225368,94.8628334808079,94.8631436635592,94.8978822583137,94.898808742544,94.898808742544,94.898808742544,94.8997376487722,94.9037688114496,94.9037688114496,94.9037688114496,94.9037688114496
388,"JAM","Jamaica",80.0773496169151,80.0773496169151,80.4632443744882,80.4839268173793,80.4839268173793,80.4839268173793,80.4839268173793,80.5308158569141,80.5308158569141,80.5308158569141,80.6781323851591,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583,80.720385502583
392,"JPN","Japan",64.6618887986375,64.6678899982739,65.0401601444954,65.3371154819644,65.4312779328869,65.4395543457797,65.4572751588426,65.4597432397713,65.5167872044775,65.5230573264178,65.5230573264178,65.5298520070246,65.5328505970616,65.5384790170524,66.5845463370712,66.5928817948104,66.5928817948104,66.5928817948104,69.1272422451967,69.1272422451967,69.1272422451967,69.1272422451967,69.1272422451967,69.1272422451967,69.1272422451967,69.1272422451967
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,27.0808056880991,27.0808056880991,27.0808056880991,27.0808056880991,27.0808056880991,27.1042025086601,27.8040410867189,31.111025461468,32.0604782922604,32.5433967223855,32.5433967223855,32.5433967223855,32.5683327000693,32.5683327000693,38.7121852729003,38.7121852729003,38.7121852729003
398,"KAZ","Kazakhstan",79.1549423717213,80.2511167910954,80.2511167910954,80.2511167910954,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293
404,"KEN","Kenya",83.5299901238138,83.5299901238138,83.5299901238138,83.5299901238138,83.5306998648567,83.9851031264899,83.9851031264899,84.0018652057065,84.0018652057065,84.0174715712096,84.0235820528691,84.0545301924462,84.0545301924462,84.0567401245826,84.0754118545845,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",76.6606450678671,76.6606450678671,81.7431052413689,81.7431052413689,81.7431052413689,81.7431052413689,81.7431052413689,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,82.3298146440568,92.6837018905681,92.6837018905681,92.6837018905681,92.6837018905681,92.6837018905681,92.8845793450945,92.8845793450945,92.8845793450945,92.8845793450945,92.8845793450945
417,"KGZ","Kyrgyzstan",54.5123677907449,55.0929925492865,55.0929925492865,55.0929925492865,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523
418,"LAO","Laos",81.967284450491,81.9679122651737,81.9679122651737,81.9679122651737,81.9699741970265,83.2132511615239,83.2442195698857,83.2474852465894,83.2474852465894,83.2474852465894,83.2518009284069,83.2518009284069,83.2518009284069,83.2522498601179,83.2669511622881,83.2669511622881,83.2669511622881,83.2669511622881,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701
428,"LVA","Latvia",99.9275818342073,99.9294491711141,99.9294491711141,99.9294491711141,99.9587805516674,99.9587805516674,99.996456631017,99.996456631017,99.996456631017,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331
422,"LBN","Lebanon",6.90985634275281,21.7740254539825,21.7740254539825,22.0257335888647,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517
426,"LSO","Lesotho",25.4575515801912,25.4575515801912,26.0064849525173,26.0633127103973,26.0633127103973,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598
430,"LBR","Liberia",37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",99.8802406583682,99.8802406583682,99.8802406583682,99.8847093750398,99.8847093750398,99.8847093750398,99.8847093750398,99.8847093750398,99.8847093750398,99.9361873050828,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",39.5882180121289,39.5882180121289,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5650684484848,48.5650684484848,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.6178557615612,48.6178557615612,48.6178557615612,48.6178557615612,48.6178557615612,48.6178557615612
454,"MWI","Malawi",89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725
458,"MYS","Malaysia",61.0873099364869,61.1683202163975,61.1683202163975,61.1683202163975,61.2370001610035,61.484046619833,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,73.152889961474,77.8062405375699,77.8062405375699,82.0518947932653,82.0518947932653,82.4967290858099,82.657064071968,82.657064071968,82.657064071968,83.6582690394782,83.8840749534206,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",16.9977221513573,17.7750053231692,18.5280381316736,18.6856019761025,19.3782821197278,28.9261740887979,30.50386991523,39.3253909386973,41.63489825376,42.4869495983768,44.0663191923164,45.3342682023275,45.5773740275502,46.3098046323731,48.1762762086021,48.9856887283824,50.1248805409672,50.3633925247123,51.0736336775146,51.1247679447896,51.167757718179,51.194118997015,51.6181890803051,51.741539143035,51.7633578066437,51.7633578066437
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",92.7198835253808,96.4703760343057,96.6261547496879,97.4348632096884,97.4348632096884,97.5281453682133,97.5281453682133,97.5451223916736,97.5451223916736,97.5462714075452,97.5462714075452,97.5462714075452,97.5462714075452,97.7517975676331,97.7517975676331,97.787182769017,97.9258957239345,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537
499,"MNE","Montenegro",2.00130101666893,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074
504,"MAR","Morocco",8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.33201497202992,8.33201497202992,16.9544131156359,16.9544131156359,24.245748828292,24.245748828292,24.245748828292,24.245748828292,24.245748828292,24.245748828292,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334
508,"MOZ","Mozambique",73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,77.2700660221325,77.2700660221325,78.7970154917363,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887
104,"MMR","Myanmar",37.3068838104961,37.9224796461736,37.9224796461736,47.0070450454438,47.0799328487072,47.0912754450817,47.9981492378181,51.5068314637274,54.7992129267422,61.1495628919091,63.6846205873783,63.6846205873783,63.6846205873783,63.6846205873783,63.7395713814788,67.7847164256068,67.7847164256068,67.7847164256068,67.8242012247665,68.808792729078,68.808792729078,68.808792729078,68.9015399019191,69.170022856534,69.2888442213662,69.2888442213662
516,"NAM","Namibia",74.6436192087983,74.6436192087983,74.6436192087983,78.2653616901041,79.3854481756987,79.3854481756987,81.211661474381,86.012646098553,88.4011821110732,88.615325771323,90.115713874438,90.317507775901,90.5053371359389,93.1879664216608,93.2914326906374,93.7926004277568,94.4072603464226,94.4283465756735,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",69.1966380160269,72.4301018731675,72.4301018731675,76.7006860711615,77.8638848963975,77.8638848963975,77.8638848963975,77.9640078784265,77.9640078784265,79.3644761171885,80.3899461079625,81.3850951190204,81.3850951190204,81.3850951190204,81.3989824131533,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031
528,"NLD","Netherlands",63.0997809963481,68.4360073096902,68.4493211860633,72.7254628911184,73.4859907327426,79.8776137408015,79.9682313674863,83.0480457248294,83.1877426509279,83.5409773755265,83.6066258460195,83.8232326815038,83.8232326815038,83.9423032619321,90.1307894808718,92.1123010584811,92.4239264799011,92.4239264799011,93.6459691577408,93.7170815294492,94.138484532832,94.138484532832,94.138484532832,94.138484532832,94.138484532832,94.138484532832
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",72.3722062821507,72.6442949869261,73.0249900928387,73.2656927958355,73.6741607223452,73.6988716739856,74.0409910101907,77.8634452012686,77.972909486083,78.0593579620979,78.2690190204975,78.3331301487266,78.4737729132016,78.5311167539371,78.5343583351193,78.6370349318495,78.799916794533,78.8003030550618,78.9103945690898,79.0179891883438,81.0841479025973,81.0841479025973,81.0915352280423,81.0915352280423,81.0915352280423,81.0915352280423
558,"NIC","Nicaragua",89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153
562,"NER","Niger",89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792
566,"NGA","Nigeria",88.8484494230278,88.8484494230278,88.8484494230278,88.8484494230278,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",88.6850636419321,88.9546854453758,90.774833865236,90.8098579350977,91.5192129698504,91.5192129698504,91.5192129698504,92.329444188951,92.5634662507668,92.5634662507668,92.5634662507668,93.0677314848977,93.1089915336402,93.2299777869816,93.2299777869816,93.2762725296324,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752
578,"NOR","Norway",71.989787102246,72.5996321236296,72.9801469492711,72.9891928308462,73.3329396830627,74.4060015450955,74.550003078827,75.6719061347195,78.1571233281208,80.1232890320583,80.7252290924064,83.0734397065631,83.1296432567797,83.1854463464929,84.1981613842421,85.1878625305618,85.3635642485772,85.5540494937374,85.5778204983128,85.6657972384018,85.7272918518803,85.8146553501338,85.9907183228212,86.6897906837652,86.6897906837652,86.6897906837652
512,"OMN","Oman",14.1618388809402,14.1618388809402,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,42.5322639084724,42.5322639084724,42.5322639084724,42.5712805327042,42.5712805327042,42.6064487112993,42.6064487112993,42.6064487112993,42.6064487112993,42.6064487112993
586,"PAK","Pakistan",62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.8957570884246,78.8957570884246,78.8957570884246,78.8957570884246,78.8957570884246,78.8957570884246
