"code","iso","country","SDA.ind.1995","SDA.ind.1996","SDA.ind.1997","SDA.ind.1998","SDA.ind.1999","SDA.ind.2000","SDA.ind.2001","SDA.ind.2002","SDA.ind.2003","SDA.ind.2004","SDA.ind.2005","SDA.ind.2006","SDA.ind.2007","SDA.ind.2008","SDA.ind.2009","SDA.ind.2010","SDA.ind.2011","SDA.ind.2012","SDA.ind.2013","SDA.ind.2014","SDA.ind.2015","SDA.ind.2016","SDA.ind.2017","SDA.ind.2018","SDA.ind.2019","SDA.ind.2020"
624,"GNB","Guinea-Bissau",88.1021641839922,88.1021641839922,88.1021641839922,88.1021641839922,88.1021641839922,97.1721554171229,100,99.5562223060127,91.5825655403704,83.7238993531017,78.0289262983722,75.8022109143138,63.5319569779496,57.675713537195,51.9828321145965,58.4668020598984,59.7464054749838,65.007551849381,64.2812720800948,63.7069898989645,63.7069898989645,63.7069898989645,63.7069898989645,63.7069898989645,63.7069898989645,63.7069898989645
328,"GUY","Guyana",46.0346816658816,46.0346816658816,46.0346816658816,46.0346816658816,46.0346816658816,51.8900713821192,57.5737899902225,65.1376702301501,77.067820377688,82.9704402759296,93.79679032475,100,100,97.5652203641421,91.3430437028549,78.389300829759,67.3637661835329,51.6555215575806,36.7362097536302,23.4028286451359,23.4028286451359,23.4028286451359,23.4028286451359,23.4028286451359,23.4028286451359,23.4028286451359
332,"HTI","Haiti",66.6823613350478,66.6823613350478,66.6823613350478,66.6823613350478,66.6823613350478,51.162240163388,32.3600556513221,9.50512393389197,9.45344074889582,56.095582395613,71.351966897213,96.5672959903125,72.7075228106403,63.5430450155161,57.9741189401436,60.9885256377998,61.1276003299208,50.7148438636743,39.0779111777796,36.9095166793919,36.9095166793919,36.9095166793919,36.9095166793919,36.9095166793919,36.9095166793919,36.9095166793919
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",8.08066868779412,8.08066868779412,8.08066868779412,8.08066868779412,8.08066868779412,2.48491893337655,0,0,1.20313263246908,3.25890306052922,0.574466748433494,1.03181390277437,0,3.92765580891286,18.6467218989516,34.3892893447736,41.7127506843547,53.3605820827254,63.0571930229174,65.4275436729488,65.4275436729488,65.4275436729488,65.4275436729488,65.4275436729488,65.4275436729488,65.4275436729488
344,"HKG","Hong Kong",96.1136403574107,96.1136403574107,96.1136403574107,96.1136403574107,96.1136403574107,100,100,100,99.1136791908648,81.7274249460199,69.0196328674129,62.6885532387282,62.9664582019108,54.983709878195,42.672854660963,56.2197590945798,60.0563497774693,64.9583034491389,63.0226213921213,61.9410670218312,61.9410670218312,61.9410670218312,61.9410670218312,61.9410670218312,61.9410670218312,61.9410670218312
348,"HUN","Hungary",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.7525434481869,93.7525434481869,93.7525434481869,93.7525434481869,93.7525434481869,93.7525434481869,93.7525434481869
352,"ISL","Iceland",62.498257731748,62.498257731748,62.498257731748,62.498257731748,62.498257731748,63.3329826181424,68.1585171222769,67.116205836686,67.184872918974,69.5136848569584,72.563037852663,69.4568605708886,59.0528389107965,43.7108575503541,29.8391433112966,21.4538095010276,15.968009529733,9.15679710266244,5.43368732078856,11.5654569129435,11.5654569129435,11.5654569129435,11.5654569129435,11.5654569129435,11.5654569129435,11.5654569129435
356,"IND","India",42.9375665780671,42.9375665780671,42.9375665780671,42.9375665780671,42.9375665780671,43.6731902877519,43.67338106115,43.5652919671239,44.1168026395094,43.7382106256205,42.7719154123783,39.7789086884073,36.5501803742008,35.1616939813153,32.9089152868645,32.3557843490268,33.130799506809,34.8492199288429,39.4509081899556,42.3827933959335,42.3827933959335,42.3827933959335,42.3827933959335,42.3827933959335,42.3827933959335,42.3827933959335
360,"IDN","Indonesia",40.9825764662171,40.9825764662171,40.9825764662171,40.9825764662171,40.9825764662171,39.3229801627094,35.5850223746278,34.0650864688936,34.3042687311505,36.7758899712978,35.618266262965,39.8977820319511,41.9357460004894,45.0924172772217,44.5904617342634,47.9198188187265,50.7761613319181,54.4111514911319,59.2504060680799,68.2871771872298,68.2871771872298,68.2871771872298,68.2871771872298,68.2871771872298,68.2871771872298,68.2871771872298
364,"IRN","Iran",56.6548264607234,56.6548264607234,56.6548264607234,56.6548264607234,56.6548264607234,58.7256104098341,58.2454867382747,61.2944553067995,64.8008821893912,64.070885431283,61.9883850233754,60.0185633319177,58.0684784806438,57.2150672995525,60.1483125431657,62.6100351939366,63.3693474415788,70.3638051988512,79.7665511416698,99.6065712426731,99.6065712426731,99.6065712426731,99.6065712426731,99.6065712426731,99.6065712426731,99.6065712426731
368,"IRQ","Iraq",25.228269701815,25.228269701815,25.228269701815,25.228269701815,25.228269701815,66.6466973668501,100,100,100,100,100,100,100,93.0941077274301,97.3512315023725,85.7244718130064,68.9156332787754,52.9366536613364,29.8951494531523,7.16047130313407,7.16047130313407,7.16047130313407,7.16047130313407,7.16047130313407,7.16047130313407,7.16047130313407
372,"IRL","Ireland",83.7303825389779,83.7303825389779,83.7303825389779,83.7303825389779,83.7303825389779,89.6621180279364,94.4565732042587,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",50.7806678910347,50.7806678910347,50.7806678910347,50.7806678910347,50.7806678910347,52.3978643428801,55.1800964053634,57.8707284024983,57.8830447594563,59.8678058412593,62.8367738419583,66.4978883952983,71.0701194557899,81.8683383377947,97.3057686634732,99.1461187452983,100,86.9607747931216,89.3155570918427,95.6890000232203,95.6890000232203,95.6890000232203,95.6890000232203,95.6890000232203,95.6890000232203,95.6890000232203
380,"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.7842560903638,87.7842560903638,87.7842560903638,87.7842560903638,87.7842560903638,87.7842560903638,87.7842560903638
388,"JAM","Jamaica",57.3365020774154,57.3365020774154,57.3365020774154,57.3365020774154,57.3365020774154,56.6183937925618,56.8383405256442,24.0555287951658,0,0,0,0,0,0,26.4152426791413,57.3879093278429,85.8642835062207,82.1029391691529,78.6063332724183,76.242873139266,76.242873139266,76.242873139266,76.242873139266,76.242873139266,76.242873139266,76.242873139266
392,"JPN","Japan",100,100,100,100,100,100,100,100,100,100,100,92.3668257334539,92.2619248557725,96.0683830176397,97.0106115158905,84.2938630958776,72.6506725719165,63.9601771262764,58.5861344298676,56.4156973132949,56.4156973132949,56.4156973132949,56.4156973132949,56.4156973132949,56.4156973132949,56.4156973132949
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",44.437829378852,44.437829378852,44.437829378852,44.437829378852,44.437829378852,46.4965429263945,52.0530365363001,52.2187111056718,56.4913625460892,68.1735260672765,76.4583285397968,94.3385406002731,100,100,100,100,100,75.8690640877006,52.6934540634431,37.9400132161841,37.9400132161841,37.9400132161841,37.9400132161841,37.9400132161841,37.9400132161841,37.9400132161841
398,"KAZ","Kazakhstan",75.3557863137487,75.3557863137487,75.3557863137487,75.3557863137487,75.3557863137487,75.1098070796708,76.6284794353558,75.5430117757006,68.6215064499931,58.7433180419593,56.4058364881452,55.167251247508,61.7747525177925,70.6777836552193,97.8889713849345,100,100,100,100,100,100,100,100,100,100,100
404,"KEN","Kenya",64.9104119354921,64.9104119354921,64.9104119354921,64.9104119354921,64.9104119354921,57.2401413795045,53.8598944651427,52.6335091198119,57.6709227222961,62.4012900949081,63.7340398506603,55.5046609446405,53.3809590634384,48.1777627956805,40.9821477036896,27.4032407625192,17.175127921511,21.7257514867941,32.4262262749587,42.1303639731681,42.1303639731681,42.1303639731681,42.1303639731681,42.1303639731681,42.1303639731681,42.1303639731681
296,"KIR","Kiribati",37.2833131141482,37.2833131141482,37.2833131141482,37.2833131141482,37.2833131141482,32.6254040517765,40.8504278539107,29.7517448015599,23.9497574408479,24.1668394106763,23.3041853641806,8.49833362065439,25.851203431799,36.8939925798975,66.6964234282446,74.0372548027852,92.9376241698451,91.0841302116181,85.8355035846941,80.0582211826892,80.0582211826892,80.0582211826892,80.0582211826892,80.0582211826892,80.0582211826892,80.0582211826892
689,"XKX","Kosovo",51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,51.8833002009893,54.3430676466993,51.2233861168376,53.2822256931636,53.162400506256,61.2790628832549,61.2790628832549,61.2790628832549,61.2790628832549,61.2790628832549,61.2790628832549,61.2790628832549
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,17.7844330054456,35.768310247922,39.3484022438848,52.0804876898753,58.4236197402089,60.3849933728102,70.1540095273025,91.131213029232,91.131213029232,91.131213029232,91.131213029232,91.131213029232,91.131213029232,91.131213029232
417,"KGZ","Kyrgyzstan",78.8628373818313,78.8628373818313,78.8628373818313,78.8628373818313,78.8628373818313,83.7697897630236,100,100,100,74.7999363273076,78.0197357301281,69.6088074192494,57.7009177807526,42.3391727278387,43.5593019983791,45.6008937876509,63.625256917116,39.9321076167488,38.5480606283964,36.1439420253871,36.1439420253871,36.1439420253871,36.1439420253871,36.1439420253871,36.1439420253871,36.1439420253871
418,"LAO","Laos",52.653924625407,52.653924625407,52.653924625407,52.653924625407,52.653924625407,50.9587185776233,49.8872616109804,85.9601557890903,100,100,75.6046254183421,9.2152822059156,0,0,0,0,0,0,0,40.2642462432297,40.2642462432297,40.2642462432297,40.2642462432297,40.2642462432297,40.2642462432297,40.2642462432297
428,"LVA","Latvia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
422,"LBN","Lebanon",20.8243418292129,20.8243418292129,20.8243418292129,20.8243418292129,20.8243418292129,32.9982408326217,35.1589031482203,55.7149290702638,74.7535559456892,87.3324192391088,100,100,100,100,99.8864108258991,92.4723064482661,78.5640732094777,72.0143187671981,69.8199979060828,63.1082946442063,63.1082946442063,63.1082946442063,63.1082946442063,63.1082946442063,63.1082946442063,63.1082946442063
426,"LSO","Lesotho",68.1762012703288,68.1762012703288,68.1762012703288,68.1762012703288,68.1762012703288,72.3791709684862,76.9525949047407,83.496555827587,89.2926670791589,93.8528725574164,0,0,0,0,0,0,0,0,0,43.2933110106258,43.2933110106258,43.2933110106258,43.2933110106258,43.2933110106258,43.2933110106258,43.2933110106258
430,"LBR","Liberia",56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,56.9324856726368,59.0072887241713,52.2960303116787,51.1686650584613,49.7580606135056,48.9055563995792,48.9055563995792,48.9055563995792,48.9055563995792,48.9055563995792,48.9055563995792,48.9055563995792
434,"LBY","Libya",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.4407289631574,85.3644460656878,78.9877949976922,76.891186565505,78.1934389130446,78.1934389130446,78.1934389130446,78.1934389130446,78.1934389130446,78.1934389130446,78.1934389130446
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90.9996482566139,94.8784761460841,97.282674571929,97.282674571929,97.282674571929,97.282674571929,97.282674571929,97.282674571929,97.282674571929
442,"LUX","Luxembourg",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",37.2853292400491,37.2853292400491,37.2853292400491,37.2853292400491,37.2853292400491,36.1811937249303,35.5100363976053,38.0356116021912,39.4246005060646,39.5101643347174,47.6502483950318,62.7238308509652,86.3699728886747,100,100,100,100,100,100,100,100,100,100,100,100,100
450,"MDG","Madagascar",43.0247147158281,43.0247147158281,43.0247147158281,43.0247147158281,43.0247147158281,48.6073942706328,53.0513346629596,69.5896883334366,76.5211301190741,77.2428378405247,80.6475972423579,84.1618744238636,78.1083215354154,74.8563050560228,73.1092371713596,69.9256129982136,57.505097839109,57.6753087248598,52.6947951013762,41.6302168006963,41.6302168006963,41.6302168006963,41.6302168006963,41.6302168006963,41.6302168006963,41.6302168006963
454,"MWI","Malawi",62.9913957367961,62.9913957367961,62.9913957367961,62.9913957367961,62.9913957367961,57.8847603873563,54.1867527929571,51.0349047263557,45.2359162626158,43.9934769357664,56.312082717441,66.7475077411002,77.3642090937439,94.403420181273,100,100,96.7296006979778,86.2960253533917,73.360537201999,60.4130386600915,60.4130386600915,60.4130386600915,60.4130386600915,60.4130386600915,60.4130386600915,60.4130386600915
458,"MYS","Malaysia",80.9011395629505,80.9011395629505,80.9011395629505,80.9011395629505,80.9011395629505,95.7047536110434,100,100,100,100,100,92.2120064643093,66.1415367917433,47.5510602614797,44.3403394522969,39.9295550104089,35.383494712107,26.8464625021534,34.8969121658053,43.3055208895551,43.3055208895551,43.3055208895551,43.3055208895551,43.3055208895551,43.3055208895551,43.3055208895551
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,5.74326192552611,20.2835849083985,27.2791305386657,39.5249391764928,49.5029879956659,47.2962519906362,52.8871885459309,49.6794578164109,49.6794578164109,49.6794578164109,49.6794578164109,49.6794578164109,49.6794578164109,49.6794578164109
466,"MLI","Mali",52.5381593539648,52.5381593539648,52.5381593539648,52.5381593539648,52.5381593539648,52.9932971038208,52.2023126184568,54.2343293229616,56.622916153751,57.6273239482073,59.3384718524967,61.4937598038966,63.1415433715913,57.1515097957531,53.662409604244,52.2704542576452,49.5242990978879,50.1693276733314,51.948890680503,51.9728841262799,51.9728841262799,51.9728841262799,51.9728841262799,51.9728841262799,51.9728841262799,51.9728841262799
470,"MLT","Malta",48.5194699064443,48.5194699064443,48.5194699064443,48.5194699064443,48.5194699064443,57.5580905704668,62.4607949834651,70.1683955180494,65.578098990177,63.3858618877706,61.3072313563195,59.8422858722542,55.8793338743598,56.8112143976856,61.090403825249,72.9020647889112,75.8156582769479,78.5727576021683,93.5262138579177,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",48.68811993957,48.68811993957,48.68811993957,48.68811993957,48.68811993957,50.2967096417674,50.2932475044284,44.32017691196,36.4979970330245,32.1663495437372,38.1038140423695,49.4881582937157,62.8945462606424,75.4468847085785,93.7658161534104,100,100,100,100,100,100,100,100,100,100,100
478,"MRT","Mauritania",100,100,100,100,100,100,100,100,100,100,100,94.5975122727497,46.7440186833393,45.2296718650444,44.9087665941595,50.4552123983324,46.8992088126471,46.8554533392805,48.1090954095021,55.0924705879225,55.0924705879225,55.0924705879225,55.0924705879225,55.0924705879225,55.0924705879225,55.0924705879225
480,"MUS","Mauritius",34.3441209593125,34.3441209593125,34.3441209593125,34.3441209593125,34.3441209593125,27.9737783013816,20.977203112394,20.9463551672351,16.2621202301255,15.7683699142053,19.4762748049081,24.4893751039682,31.7554122793667,40.7874916534726,46.7412892909314,48.2173807880999,49.4315638027041,52.5146215640085,54.7409887143654,50.8789801228729,50.8789801228729,50.8789801228729,50.8789801228729,50.8789801228729,50.8789801228729,50.8789801228729
484,"MEX","Mexico",53.637448293341,53.637448293341,53.637448293341,53.637448293341,53.637448293341,57.4216908019022,60.4079232640081,66.7907057241,73.9405473056222,77.8014442503671,95.0557493067934,100,100,92.7835788262797,88.1143151164588,85.3683274466168,78.0292283528058,73.7321025929617,70.8330785763061,65.5467237690282,65.5467237690282,65.5467237690282,65.5467237690282,65.5467237690282,65.5467237690282,65.5467237690282
583,"FSM","Micronesia",45.4486528169908,45.4486528169908,45.4486528169908,45.4486528169908,45.4486528169908,27.2783741215811,8.88297716222262,0,0,6.78862676878401,32.29519105717,73.5431204836187,91.9214171372688,100,100,100,100,100,100,92.490726170002,92.490726170002,92.490726170002,92.490726170002,92.490726170002,92.490726170002,92.490726170002
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90.7202630899606,86.5709426353346,77.2870353618333,59.2653378049176,52.1606304571503,52.1606304571503,52.1606304571503,52.1606304571503,52.1606304571503,52.1606304571503,52.1606304571503
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",100,100,100,100,100,100,100,93.9139970680912,81.9369165628832,76.2727254780773,68.8951539471695,62.6867960805862,56.6561192105585,53.8947129547372,49.5138643046421,45.9542593147259,40.7417471351872,33.7508866494146,29.3281019364176,25.5213949834948,25.5213949834948,25.5213949834948,25.5213949834948,25.5213949834948,25.5213949834948,25.5213949834948
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1057634333455,88.1057634333455,88.1057634333455,88.1057634333455,88.1057634333455,88.1057634333455,88.1057634333455
504,"MAR","Morocco",64.6857421101133,64.6857421101133,64.6857421101133,64.6857421101133,64.6857421101133,67.5902816406619,69.1669791523809,66.9298962718651,66.8165351059132,58.91571038271,51.6015157543844,49.1563351008736,45.8974680400149,42.5810465025594,50.5841847935229,58.6030830084362,62.478477843851,65.6065773064212,74.1378879683403,96.9627354037219,96.9627354037219,96.9627354037219,96.9627354037219,96.9627354037219,96.9627354037219,96.9627354037219
508,"MOZ","Mozambique",72.5376323587481,72.5376323587481,72.5376323587481,72.5376323587481,72.5376323587481,69.6966302497362,47.7251443450945,26.2236871144126,0,0,0,0,0,0,5.46411139135806,41.0922841700506,54.5852876241988,71.0499200217769,77.9405541818393,74.9304514226132,74.9304514226132,74.9304514226132,74.9304514226132,74.9304514226132,74.9304514226132,74.9304514226132
104,"MMR","Myanmar",48.1617101338989,48.1617101338989,48.1617101338989,48.1617101338989,48.1617101338989,48.6400942013877,52.3073002805736,51.2983739178835,48.5927141224338,46.9337620216943,46.6963320798284,51.6081908359044,47.7271241270533,46.4066525345644,44.0475102043703,45.6816720899877,50.7301590152191,51.4318440740703,51.6454192457757,51.8038230619529,51.8038230619529,51.8038230619529,51.8038230619529,51.8038230619529,51.8038230619529,51.8038230619529
516,"NAM","Namibia",100,100,100,100,100,100,100,100,66.1856079889984,1.24707589324342,0,0,0,0,0,0,0,30.132361685484,52.1547835110319,57.1201981067049,57.1201981067049,57.1201981067049,57.1201981067049,57.1201981067049,57.1201981067049,57.1201981067049
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",38.036785058593,38.036785058593,38.036785058593,38.036785058593,38.036785058593,36.5750304741235,35.3931688597875,40.6334689452214,45.4647571749491,47.5574502184437,49.751008598232,53.8741630589323,56.5715099853141,59.3437068136809,56.9802942731427,50.6920805863642,43.3648534277969,40.6829910107851,40.0373840773274,39.2242000065422,39.2242000065422,39.2242000065422,39.2242000065422,39.2242000065422,39.2242000065422,39.2242000065422
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",78.9080822028835,78.9080822028835,78.9080822028835,78.9080822028835,78.9080822028835,76.4875556799292,72.3885581023437,67.9587308409673,57.4059856558341,52.3330624575902,45.2561476386703,44.1394358862309,48.651574728177,52.5386062222198,65.5019963247856,78.2064719970162,91.8531501507678,100,100,100,100,100,100,100,100,100
558,"NIC","Nicaragua",27.2923261361334,27.2923261361334,27.2923261361334,27.2923261361334,27.2923261361334,23.750757556087,24.2768227048331,20.4168939003973,23.0963370565334,27.8165076557354,35.4706464677881,39.9647142885429,50.5708790917907,58.6080345349027,67.7719951165525,74.1244781264769,77.657618270752,82.1437199891275,91.5588481458244,96.4545837164045,96.4545837164045,96.4545837164045,96.4545837164045,96.4545837164045,96.4545837164045,96.4545837164045
562,"NER","Niger",51.6411190674593,51.6411190674593,51.6411190674593,51.6411190674593,51.6411190674593,0,0,0,0,0,0,0,0,0,46.3822449139076,36.2168399965638,29.276029981454,25.5404459428389,21.0120813260359,0,0,0,0,0,0,0
566,"NGA","Nigeria",84.4320269536194,84.4320269536194,84.4320269536194,84.4320269536194,84.4320269536194,100,100,89.0252862687185,74.9071888928621,68.5722214652244,67.2399440563638,67.9555756657453,76.8365888423886,82.515088082125,98.5448657696712,100,100,100,93.0572044145954,73.5977012008678,73.5977012008678,73.5977012008678,73.5977012008678,73.5977012008678,73.5977012008678,73.5977012008678
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",75.2735785471935,75.2735785471935,75.2735785471935,75.2735785471935,75.2735785471935,64.055628083513,61.5616778234347,66.3788661551715,67.7505434206427,69.6837909750978,68.9338100938121,70.7442476133743,70.4254360482301,71.170736883372,69.5929752353159,81.9853838396607,80.6866851234287,92.9145728271447,100,100,100,100,100,100,100,100
578,"NOR","Norway",100,100,100,100,100,100,100,100,100,100,100,98.3794086522271,92.0933222751579,85.8938171925431,91.1467636261923,92.7591590462487,99.6146617858913,100,100,100,100,100,100,100,100,100
512,"OMN","Oman",73.0257936117406,73.0257936117406,73.0257936117406,73.0257936117406,73.0257936117406,100,89.3855213972611,71.4113014508281,62.1180637006876,52.6235548695784,36.0809952227229,31.5964411770951,42.8023149230459,90.1269092903341,100,100,100,100,100,100,100,100,100,100,100,100
586,"PAK","Pakistan",26.6465023028713,26.6465023028713,26.6465023028713,26.6465023028713,26.6465023028713,33.318177779293,43.5123148165894,52.9566127840693,65.3408238407926,70.5553237097106,71.0941480794816,65.5543743120405,56.3160098605317,54.2133333443018,47.6309319271866,44.4409586975159,44.4869855285784,47.293765133438,58.855279565639,60.9457772741241,60.9457772741241,60.9457772741241,60.9457772741241,60.9457772741241,60.9457772741241,60.9457772741241
585,"PLW","Palau",77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,77.6869262121759,95.0270708575532,92.1973691231991,87.7378627057677,76.647229042925,73.936407537649,73.936407537649,73.936407537649,73.936407537649,73.936407537649,73.936407537649,73.936407537649
591,"PAN","Panama",30.2133265778676,30.2133265778676,30.2133265778676,30.2133265778676,30.2133265778676,33.210968172955,20.9398070980413,28.8279510991993,29.5631987246936,34.124204018048,29.5744255744561,20.9610302883391,38.7646823826073,48.7928844436199,53.4792028399265,52.5863026601055,38.5797571599354,44.9945339253825,57.3421595854179,72.3824160646142,72.3824160646142,72.3824160646142,72.3824160646142,72.3824160646142,72.3824160646142,72.3824160646142
598,"PNG","Papua New Guinea",53.3775709864907,53.3775709864907,53.3775709864907,53.3775709864907,53.3775709864907,46.8495422675499,37.4584991999423,23.9375330781856,11.1272399983989,0,3.93886418838851,19.5911202701836,23.2111035903053,36.7162941184267,58.2139433088442,82.1988845404821,97.7663809623367,100,91.2542657648943,75.1968248604484,75.1968248604484,75.1968248604484,75.1968248604484,75.1968248604484,75.1968248604484,75.1968248604484
600,"PRY","Paraguay",14.4339313413195,14.4339313413195,14.4339313413195,14.4339313413195,14.4339313413195,27.0977748794481,44.2678477664873,55.2257603048783,67.1794838757174,70.8202332470705,74.6020576072911,79.0929582609592,100,100,100,100,100,96.3569282704238,87.8686443660569,98.3257335480572,98.3257335480572,98.3257335480572,98.3257335480572,98.3257335480572,98.3257335480572,98.3257335480572
604,"PER","Peru",48.0868280460036,48.0868280460036,48.0868280460036,48.0868280460036,48.0868280460036,63.1091108632033,62.2453783787667,63.9875790877067,66.4984441608302,64.8825468696739,64.8400317302932,66.4011964390205,88.5736363940908,97.4881639507831,100,100,99.3165415520289,91.6165112717351,78.7314877229465,69.07841290065,69.07841290065,69.07841290065,69.07841290065,69.07841290065,69.07841290065,69.07841290065
608,"PHL","Philippines",30.0725889069306,30.0725889069306,30.0725889069306,30.0725889069306,30.0725889069306,40.1957550979587,52.4109363193903,70.5697343818895,92.3435892068601,100,100,100,100,100,100,100,100,100,100,84.8152144573831,84.8152144573831,84.8152144573831,84.8152144573831,84.8152144573831,84.8152144573831,84.8152144573831
616,"POL","Poland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
620,"PRT","Portugal",84.5891993367511,84.5891993367511,84.5891993367511,84.5891993367511,84.5891993367511,94.7118573130127,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
634,"QAT","Qatar",30.9939688509685,30.9939688509685,30.9939688509685,30.9939688509685,30.9939688509685,21.8945960538969,19.4804684223235,12.1792922865375,11.577960580518,14.1096066664811,32.7279769939328,34.345878171979,17.1842445649719,17.1127597762983,38.234604522878,56.7097845956874,85.9633314326153,99.9348497471422,91.4480377256105,93.2012232646162,93.2012232646162,93.2012232646162,93.2012232646162,93.2012232646162,93.2012232646162,93.2012232646162
178,"COG","Republic of Congo",100,100,100,100,100,100,100,95.8939253825306,57.0375952036424,30.4611454913653,5.67400242169236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,"ROU","Romania",100,100,100,100,100,100,100,100,100,100,100,91.2798565348683,89.4511518591711,97.9401375957146,100,100,100,100,100,100,100,100,100,100,100,100
643,"RUS","Russia",74.811850646115,74.811850646115,74.811850646115,74.811850646115,74.811850646115,76.0835838710358,81.306128606497,92.4084272053459,100,100,100,100,100,94.9474667895996,89.6766505564155,83.0337613663521,74.0996167015151,69.3267758657304,71.980204982472,75.6963247678175,75.6963247678175,75.6963247678175,75.6963247678175,75.6963247678175,75.6963247678175,75.6963247678175
646,"RWA","Rwanda",81.7998789442208,81.7998789442208,81.7998789442208,81.7998789442208,81.7998789442208,84.2030270332254,84.1108949487523,86.6029305561341,87.1515853660242,81.9624678138332,78.602800402897,75.59922333069,71.7058451562762,69.2960099620463,67.6648679177356,67.3831895055523,61.146185080711,57.9940470572205,56.0300148398938,52.846283586333,52.846283586333,52.846283586333,52.846283586333,52.846283586333,52.846283586333,52.846283586333
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",14.8042508473019,14.8042508473019,14.8042508473019,14.8042508473019,14.8042508473019,19.0610106090142,1.57640733843571,0,0,0,0,0,1.97704213498812,11.5547521200203,30.1796823707781,50.4104053784091,51.2037582906486,47.2068132955401,41.3708612995089,37.1888186020258,37.1888186020258,37.1888186020258,37.1888186020258,37.1888186020258,37.1888186020258,37.1888186020258
