"code","iso","country","RMS.ind.1995","RMS.ind.1996","RMS.ind.1997","RMS.ind.1998","RMS.ind.1999","RMS.ind.2000","RMS.ind.2001","RMS.ind.2002","RMS.ind.2003","RMS.ind.2004","RMS.ind.2005","RMS.ind.2006","RMS.ind.2007","RMS.ind.2008","RMS.ind.2009","RMS.ind.2010","RMS.ind.2011","RMS.ind.2012","RMS.ind.2013","RMS.ind.2014","RMS.ind.2015","RMS.ind.2016","RMS.ind.2017","RMS.ind.2018","RMS.ind.2019","RMS.ind.2020"
659,"KNA","Saint Kitts and Nevis",15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398,15.8632971498398
662,"LCA","Saint Lucia",16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587,16.233905970587
670,"VCT","Saint Vincent and the Grenadines",18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467,18.5361235407467
882,"WSM","Samoa",99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998,99.9999999999998
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357,14.4889613065357
682,"SAU","Saudi Arabia",24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711,24.7291105165711
686,"SEN","Senegal",20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832,20.6003004140832
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915,27.2223324944915
694,"SLE","Sierra Leone",6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766,6.36455565352766
702,"SGP","Singapore",46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719,46.8281356705719
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088,18.7288900753088
706,"SOM","Somalia",5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334,5.88701755887334
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,"KOR","South Korea",11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263,11.6392935419263
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154,35.9777359362154
144,"LKA","Sri Lanka",14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748,14.8364895149748
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282,11.7490789102282
740,"SUR","Suriname",24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607,24.8378232645607
752,"SWE","Sweden",24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248,24.1650671208248
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531,26.0593030264531
158,"TWN","Taiwan",15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611,15.8317117786611
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267,12.0769127244267
764,"THA","Thailand",23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057,23.6683572681057
626,"TLS","Timor-Leste",29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496,29.2928191255496
768,"TGO","Togo",11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363,11.1422649648363
776,"TON","Tonga",58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441,58.551068230441
780,"TTO","Trinidad and Tobago",18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401,18.2516254325401
788,"TUN","Tunisia",11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598,11.928669787598
792,"TUR","Turkey",22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479,22.3404178829479
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086,3.64816410183086
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457,20.1350084780457
784,"ARE","United Arab Emirates",15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569,15.5906717799569
826,"GBR","United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,"USA","United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594,5.92575533112594
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046,11.2184129809046
862,"VEN","Venezuela",19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544,19.8358933705544
704,"VNM","Viet Nam",4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793,4.61059791605793
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702,16.3194495547702
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
