"code","iso","country","NDA.ind.1995","NDA.ind.1996","NDA.ind.1997","NDA.ind.1998","NDA.ind.1999","NDA.ind.2000","NDA.ind.2001","NDA.ind.2002","NDA.ind.2003","NDA.ind.2004","NDA.ind.2005","NDA.ind.2006","NDA.ind.2007","NDA.ind.2008","NDA.ind.2009","NDA.ind.2010","NDA.ind.2011","NDA.ind.2012","NDA.ind.2013","NDA.ind.2014","NDA.ind.2015","NDA.ind.2016","NDA.ind.2017","NDA.ind.2018","NDA.ind.2019","NDA.ind.2020"
591,"PAN","Panama",68.5428481073006,68.5428481073006,68.5428481073006,68.5428481073006,68.5428481073006,74.098661084901,72.5643942473473,67.8335462917127,60.96950499565,59.6206471770055,57.454650533621,51.1494227792607,55.1266468995161,53.5603525104642,55.4629154225972,59.0594987237666,56.3181382367662,51.8148514197323,46.7870547062568,51.7121180547527,56.8305842426776,62.9841023582804,71.6928434129717,71.6928434129717,71.6928434129717,71.6928434129717
598,"PNG","Papua New Guinea",68.8805014801228,68.8805014801228,68.8805014801228,68.8805014801228,68.8805014801228,69.6123316551715,68.9831997212017,66.1149576814221,64.411276742796,60.3581387452116,59.441077044066,60.2892936052184,61.107887519562,65.6527995713116,70.8349525401484,77.3236234837605,85.4128887513571,86.7656887651299,87.362765326721,77.7985595709019,73.0843697349026,70.9075150593949,68.6971737305399,68.6971737305399,68.6971737305399,68.6971737305399
600,"PRY","Paraguay",41.6148270769916,41.6148270769916,41.6148270769916,41.6148270769916,41.6148270769916,47.9435229571116,50.527960638606,57.4841354099399,53.674130680688,57.5031822576221,51.7660121798814,51.9484991959207,43.0079525890241,44.0748751734709,42.3815474466628,44.8697530293993,36.5549030349368,34.6702608031114,22.9546960215048,22.9989383606302,24.5899897995442,31.1566685296435,27.8337198084065,27.8337198084065,27.8337198084065,27.8337198084065
604,"PER","Peru",33.5214752761722,33.5214752761722,33.5214752761722,33.5214752761722,33.5214752761722,27.5356046596184,29.2205062430467,33.594500755424,38.7782434942837,44.0693362955974,47.0512246132591,49.2542925750331,49.81156109775,52.9879137175937,50.1922771722234,48.6831967903661,48.8274529380621,48.7657958228557,50.4547926699163,54.1730138971593,57.8477032645171,61.3715495161183,60.2514283229984,60.2514283229984,60.2514283229984,60.2514283229984
608,"PHL","Philippines",29.5392639546995,29.5392639546995,29.5392639546995,29.5392639546995,29.5392639546995,27.9787083095315,34.8968142546164,44.4000432968638,46.9925606073684,48.00960570928,53.6193622953364,58.4033909213047,55.0700890930516,65.0249454810156,69.528459442791,68.2897377921514,70.2102523060259,78.4332947399511,76.8512632391961,68.1394673446836,65.8465541334989,64.4216404126732,54.7316012893064,54.7316012893064,54.7316012893064,54.7316012893064
616,"POL","Poland",74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,74.2829804995101,70.9807493196804,67.6562715468282,59.5254336771593,58.1776096906955,61.2948064186881,61.4246195858543,63.2102590860545,65.6791525422772,72.3089130291118,85.1973044004286,94.3669516281561,92.6014529112508,83.6913505582154,83.6913505582154,83.6913505582154,83.6913505582154
620,"PRT","Portugal",69.0709596760087,69.0709596760087,69.0709596760087,69.0709596760087,69.0709596760087,66.3884116998975,71.6680531209496,69.6094464308395,77.2794955489459,83.873617226296,91.9898904612482,100,100,100,100,99.827076513897,100,97.5300907747409,90.6144782161555,81.0038574105389,77.4718810540049,80.941826008457,83.0070924055436,83.0070924055436,83.0070924055436,83.0070924055436
634,"QAT","Qatar",7.63568758300636,7.63568758300636,7.63568758300636,7.63568758300636,7.63568758300636,16.3617154119176,32.8597167633626,40.8213078901865,48.0579977777365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,"COG","Republic of Congo",100,100,100,100,100,100,100,100,74.6606769537782,29.0364202774139,0,0,0,0,0,0,19.203265061292,39.4509533074336,35.8622631970305,47.6209593604547,45.7534199710485,41.3961938623493,58.1319262001237,58.1319262001237,58.1319262001237,58.1319262001237
642,"ROU","Romania",100,100,100,100,100,100,100,100,100,100,89.5704739358254,82.3306609254559,72.7351711229899,66.7037774943074,75.0411326126299,67.3503025610839,62.8843561293886,74.0391206433129,92.2297157520505,100,100,100,100,100,100,100
643,"RUS","Russia",76.2419192736988,76.2419192736988,76.2419192736988,76.2419192736988,76.2419192736988,80.2858552913625,88.653472282481,100,100,95.4010571285024,82.1433738305606,71.5774955472297,65.4179346806479,63.3230034296868,64.0487765673006,64.420679658229,58.2378258557502,57.6439155506842,54.3440425349151,54.618466928176,55.3435951048526,54.8407557587741,52.6759718262849,52.6759718262849,52.6759718262849,52.6759718262849
646,"RWA","Rwanda",61.8054927212157,61.8054927212157,61.8054927212157,61.8054927212157,61.8054927212157,49.8226038621277,32.5464622031971,17.8504198496461,4.69227730593764,0,2.38956285741257,2.47655634308394,0.148646557511853,0,0,0,3.385945230643,12.9908748961772,21.0396279918695,33.0837702628104,35.1254910653854,38.4448180125008,41.0218365896571,41.0218365896571,41.0218365896571,41.0218365896571
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",8.79671211392314,8.79671211392314,8.79671211392314,8.79671211392314,8.79671211392314,10.4231671829484,13.1062405884543,52.8441249221228,76.4086916616509,100,100,100,100,100,100,98.159292176156,56.8284039181169,69.6065852729408,86.3855562041596,100,100,100,100,100,100,100
662,"LCA","Saint Lucia",21.1010058842252,21.1010058842252,21.1010058842252,21.1010058842252,21.1010058842252,72.0365354934049,100,100,100,100,100,100,100,100,100,72.9248070231862,36.1264283186497,33.9561261171385,26.5866211674912,13.8872747578911,6.84024227353525,14.1937625302505,22.0888443921312,22.0888443921312,22.0888443921312,22.0888443921312
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,7.20430066658921,58.985963964777,100,100,100,100,100,100,100,94.8230842638555,48.2737158512674,47.311844493683,52.9079144486808,58.0980649862008,63.8169015644757,69.2582751569382,70.7889429576392,70.7889429576392,70.7889429576392,70.7889429576392
882,"WSM","Samoa",52.4652314731282,52.4652314731282,52.4652314731282,52.4652314731282,52.4652314731282,22.0433797858881,0,6.71068687911291,19.369802045675,32.3907925087189,48.1432028657787,65.6306258399726,91.2816049769696,100,100,100,53.3487623404797,47.6183721726683,40.5022490630861,33.3231320950356,21.468891268804,22.8597915551031,31.9705719330223,31.9705719330223,31.9705719330223,31.9705719330223
674,"SMR","San Marino",69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,69.8625042270922,100,100,100,100,100,100,100,100,78.7858081705302,72.7263353590392,63.2593387800287,63.2593387800287,63.2593387800287,63.2593387800287
678,"STP","Sao Tome and Principe",69.8412867557602,69.8412867557602,69.8412867557602,69.8412867557602,69.8412867557602,46.7998242918556,21.6613416612389,0,0,0,0,0,0,18.1081138865054,40.740247905105,42.4208190024586,43.560899797277,39.331218455686,24.1580773541275,19.961873236307,15.831349577127,18.3119254107339,18.4187555434497,18.4187555434497,18.4187555434497,18.4187555434497
682,"SAU","Saudi Arabia",62.4207868276869,62.4207868276869,62.4207868276869,62.4207868276869,62.4207868276869,61.0988449225747,58.1745697426824,52.1300163463687,45.7693702099563,39.9459510959987,45.0103094998418,48.5924985520499,50.1196908820729,56.767756327123,64.575802328691,67.6343829474283,65.9799377431333,63.7081078691132,58.2594890248573,52.5476440999475,47.1891624789273,41.6527811398839,35.1594825735298,35.1594825735298,35.1594825735298,35.1594825735298
686,"SEN","Senegal",55.3643158061052,55.3643158061052,55.3643158061052,55.3643158061052,55.3643158061052,48.2027595768282,41.7827451826629,39.5681302746596,52.5436458370177,54.6696674363401,54.7990419488193,47.5916952809552,58.6984812785675,62.8661574143194,69.6282209363971,61.7907261594677,51.3883661971733,51.7802150257985,63.8929188741984,67.8025499401842,73.3600078287961,61.3830654417277,63.2899019252457,63.2899019252457,63.2899019252457,63.2899019252457
688,"SRB","Serbia",77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,77.5574443116824,74.8604037599165,73.8285628358608,56.0812123422229,56.0192795001963,51.389319712041,69.0249053897239,76.2231078834608,78.1955292702574,92.7390032916419,87.5492695176277,91.1320082339317,98.8383222960514,96.007572818251,96.007572818251,96.007572818251,96.007572818251
690,"SYC","Seychelles",100,100,100,100,100,100,100,77.7512964615944,35.7645802475555,46.8748415565668,54.0674323313875,65.489117019133,62.096041089639,67.4875187880213,75.3951530228434,71.7918590827471,73.9249036132667,68.6241522835978,54.8593142668996,52.950586991782,51.6441411071987,51.920331991277,46.3756426377105,46.3756426377105,46.3756426377105,46.3756426377105
694,"SLE","Sierra Leone",91.2588399842601,91.2588399842601,91.2588399842601,91.2588399842601,91.2588399842601,95.5205162559641,84.9537622733201,93.6774272043144,77.648620623372,50.6845448745758,11.3366135546234,0,0,0,0,0,8.18630127618508,16.499719740137,20.412559173966,28.0477265431885,32.3202537659023,16.2175509965512,14.8606363835144,14.8606363835144,14.8606363835144,14.8606363835144
702,"SGP","Singapore",0,0,0,0,0,0,0,0,0,96.291180489678,100,100,100,100,100,100,60.9855608859205,71.2232619407006,100,100,100,100,100,100,100,100
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",77.6901858833639,77.6901858833639,77.6901858833639,77.6901858833639,77.6901858833639,77.6901858833639,77.6901858833639,78.1895800254693,86.1295653018609,80.2998993144887,76.0735007549537,64.4627594161249,60.2133876228963,57.7840015459319,75.6266916385643,82.5294340502453,72.0651146356922,72.2394966837995,94.0074788426722,100,100,100,100,100,100,100
705,"SVN","Slovenia",100,100,100,100,100,100,86.6077952580883,82.4880551703203,79.6691538800226,78.0540916277843,83.285170947202,97.595170003118,96.6173485752696,88.9892981504987,91.7153181274973,88.0230227022865,80.8448809374526,77.323823302642,74.5176445594785,75.6113315073451,76.1455575040073,76.0621804029585,79.1710438508252,79.1710438508252,79.1710438508252,79.1710438508252
90,"SLB","Solomon Islands",50.1801330448836,50.1801330448836,50.1801330448836,50.1801330448836,50.1801330448836,46.1586358801017,43.6911359485447,41.7864292140133,39.7645169868422,39.1781655624379,39.4199762740402,38.8318655380599,37.3585711253413,37.3871729657392,40.0528830740803,40.0652919626153,41.717574160588,43.5182371686624,44.137335715257,42.3286444140614,44.331080154662,47.0596229640125,47.8422318634201,47.8422318634201,47.8422318634201,47.8422318634201
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",44.3610186381581,44.3610186381581,44.3610186381581,44.3610186381581,44.3610186381581,54.9543796796567,68.4136182891478,69.637407923436,74.5634727521829,82.3879347329717,90.5546508281546,93.4414816165351,87.9496549155686,83.4927010198699,80.818496408854,86.1504285994578,97.5163958282305,90.1761819927944,89.9162112950595,84.1362996217627,80.859470583932,88.9371993296578,83.3725867555179,83.3725867555179,83.3725867555179,83.3725867555179
410,"KOR","South Korea",0,0,0,0,0,0,5.54711033859461,37.0368408538831,69.0475815180476,99.1265734896862,100,100,100,100,100,100,95.3989107938777,82.6412364130908,80.617187658156,70.5647536215732,72.6655579358631,77.0546913534976,81.5346474689737,81.5346474689737,81.5346474689737,81.5346474689737
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",54.2398771754671,54.2398771754671,54.2398771754671,54.2398771754671,54.2398771754671,45.9312130758328,42.8704929473389,49.3346103239517,53.2075957153487,58.6906478656993,71.4517351653617,78.2435665575073,88.1562679601846,100,100,100,100,100,100,87.0569509573476,78.871437395312,74.3946013016579,63.8308223987446,63.8308223987446,63.8308223987446,63.8308223987446
144,"LKA","Sri Lanka",52.2733678300373,52.2733678300373,52.2733678300373,52.2733678300373,52.2733678300373,50.2410227172232,54.2486496666925,50.7430752339133,52.3799881005707,50.4136676558349,46.0616024809418,47.1427784118584,51.4315393219025,49.9921567882376,50.039927753194,51.8029007200074,49.2495525084229,50.2421099594177,63.2282649998735,60.3543970167135,54.5701567347711,71.1825778055253,97.5543801470063,97.5543801470063,97.5543801470063,97.5543801470063
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",4.22641303626116,4.22641303626116,4.22641303626116,4.22641303626116,4.22641303626116,11.7129281702073,21.5538941571708,27.2679667062185,30.5749641708036,32.6240673297336,35.1228357488882,39.7075642183668,43.1692939590909,47.8064058736639,52.079340502196,56.1849947406237,62.4844203189394,64.4000987957503,64.6802653292209,66.4419861892958,65.8637590517129,63.959807022495,60.5388012009078,60.5388012009078,60.5388012009078,60.5388012009078
740,"SUR","Suriname",61.9245525032626,61.9245525032626,61.9245525032626,61.9245525032626,61.9245525032626,64.0350924196968,66.0242266981465,70.2715336079692,79.7343800577244,73.7381323096106,80.1841552170796,70.3257636601588,66.6217717977132,49.4681034998578,41.8871290431545,34.1205845235344,27.8327546014107,35.6888379467471,52.0600999728165,48.9655096040337,57.1425890689017,57.8259027868026,65.6535916395282,65.6535916395282,65.6535916395282,65.6535916395282
752,"SWE","Sweden",79.1025116185,79.1025116185,79.1025116185,79.1025116185,79.1025116185,81.9202101365045,97.3209023526479,100,100,100,36.6362191146416,0,0,0,0,0,0,0.00298131495610221,45.9450170428455,99.8951614307823,100,86.947887242882,76.7460792662523,76.7460792662523,76.7460792662523,76.7460792662523
756,"CHE","Switzerland",99.7285915937526,99.7285915937526,99.7285915937526,99.7285915937526,99.7285915937526,100,100,100,100,100,100,100,97.4656932532792,85.7656917427662,80.8729466222889,77.3098501384854,74.2211357899845,76.9721791050654,79.7618447058924,87.3192568613722,90.2141472702895,90.47532982946,91.9435463837673,91.9435463837673,91.9435463837673,91.9435463837673
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",53.0471382152414,53.0471382152414,53.0471382152414,53.0471382152414,53.0471382152414,62.269438749564,65.1858400721554,68.7164999413794,72.8562607225072,71.1334076593633,66.7380861576958,61.7793710158374,62.2710987956014,65.9735282682497,72.6955653782761,83.5036980200659,89.950663538434,91.9970131301314,91.809713065129,80.2668765478835,74.1255580415691,67.701561106354,59.7969988880989,59.7969988880989,59.7969988880989,59.7969988880989
762,"TJK","Tajikistan",75.6984556246923,75.6984556246923,75.6984556246923,75.6984556246923,75.6984556246923,79.4127406441385,88.9301967256569,100,100,92.3273431097383,62.7850954333001,28.298508493927,0,0,0,0,0,0,0,1.29539052980445,14.446856511863,20.9417276045747,27.9066509057925,27.9066509057925,27.9066509057925,27.9066509057925
834,"TZA","Tanzania",61.6470446732324,61.6470446732324,61.6470446732324,61.6470446732324,61.6470446732324,65.6427329165816,59.8714896721785,53.3973339247194,40.5884115940655,35.2611668547922,22.3218526165024,29.8669768994306,34.742169063414,35.9315943642111,36.1884059345647,45.7786245959281,48.5185790477194,48.2056836391436,39.8910067291509,37.647027076012,30.6615796591846,35.9079583020109,37.4684554971286,37.4684554971286,37.4684554971286,37.4684554971286
764,"THA","Thailand",52.3042659134028,52.3042659134028,52.3042659134028,52.3042659134028,52.3042659134028,61.4958544078771,67.2455588643912,66.7196330489045,55.8482999221551,47.4835279591439,46.3449045237414,45.0529412115141,32.5334950475285,28.427657260189,18.5729107792017,15.9390125490466,16.5027372967911,18.8826354687472,19.0895163089187,26.8960841868747,45.1529885612043,63.0404762794883,65.7018016559078,65.7018016559078,65.7018016559078,65.7018016559078
626,"TLS","Timor-Leste",47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,47.3631847366906,57.8385068890695,56.607140855314,49.7979791210543,49.7989774151076,50.918307960344,42.7093518822137,34.2536016522869,36.985136182562,36.985136182562,36.985136182562,36.985136182562
768,"TGO","Togo",56.9962867750365,56.9962867750365,56.9962867750365,56.9962867750365,56.9962867750365,40.3222017051297,33.4927119060816,25.7632885493527,24.5371902259594,37.2017801378096,29.5544336945141,42.1396306769424,53.5881727424073,49.4725779718906,50.4304828539632,48.0776596081905,38.3989564241692,37.448886370979,34.5049249674152,51.4319584324174,29.9795333168266,27.049786602873,34.5550576275751,34.5550576275751,34.5550576275751,34.5550576275751
776,"TON","Tonga",48.1593663850756,48.1593663850756,48.1593663850756,48.1593663850756,48.1593663850756,52.465466731648,58.759732354621,65.4543955960158,15.8602641944129,21.4110311255068,40.8407122481672,45.1222034659611,64.207354502934,78.7049286787985,33.1539383358074,10.6739804071682,38.4559844687408,40.8941835142842,0,25.5901888443981,66.3041404677701,100,100,100,100,100
780,"TTO","Trinidad and Tobago",63.6412484424875,63.6412484424875,63.6412484424875,63.6412484424875,63.6412484424875,47.9949238780623,40.6686478270284,19.763505173027,17.543479911347,19.2336115190926,19.7759834449193,16.0904413617849,14.2037108086237,20.2157270349466,29.7117951962952,27.7830558904538,41.1603185401374,42.163702552168,45.3006365897146,47.3247650988936,46.6516464875972,47.2471407418292,45.6422145099169,45.6422145099169,45.6422145099169,45.6422145099169
788,"TUN","Tunisia",55.7154588285314,55.7154588285314,55.7154588285314,55.7154588285314,55.7154588285314,52.9565962925176,44.4750455125683,37.9670494252938,28.0967591518642,38.0012651919886,44.7044903815138,46.1271591231004,53.44814534361,59.7644508972342,60.2019792906573,55.5671233965246,61.3858837860368,63.4165811982571,64.4023570029474,61.9838157068776,59.9561322854705,70.0750391343454,67.6979514005126,67.6979514005126,67.6979514005126,67.6979514005126
792,"TUR","Turkey",56.67085933455,56.67085933455,56.67085933455,56.67085933455,56.67085933455,56.814684413903,67.3863927592802,70.8358167584108,68.1869055752441,75.1521094962458,78.9271226836293,75.4113740564785,76.5301585805573,76.0054302668147,67.6406042222898,62.1404996185757,65.3010355056759,36.9433854617559,9.41257967694293,0,0,0,0,0,0,0
795,"TKM","Turkmenistan",81.8645693862696,81.8645693862696,81.8645693862696,81.8645693862696,81.8645693862696,77.6302107850918,51.3334873937133,52.3904162756772,29.8360289374897,13.9022081194182,3.36811287414186,0,0,0,15.591587396362,20.4788392864073,33.8503983323346,51.6921765745101,54.5946543091751,58.7966100157334,61.7961079084395,50.5429313217566,49.7472526369781,49.7472526369781,49.7472526369781,49.7472526369781
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",60.8134311041012,60.8134311041012,60.8134311041012,60.8134311041012,60.8134311041012,67.3649045224164,67.9035914232102,62.7012785354789,60.8041132072251,60.2388472975857,61.007091922123,63.1066575428438,62.0930494858339,62.4185254197429,59.6928156653511,62.3854468885477,64.5796963729676,62.0624801771301,60.7776011240997,59.0156768681043,58.8713633160867,60.3451591836545,60.9646672928656,60.9646672928656,60.9646672928656,60.9646672928656
800,"UGA","Uganda",49.5151569703365,49.5151569703365,49.5151569703365,49.5151569703365,49.5151569703365,51.3648177135836,49.3985683426782,46.5224613364289,36.5740817232076,34.9778024729237,26.6516596992182,38.8873778564824,34.9286217359722,15.2178730470027,9.00732818706402,3.94399163927746,4.74509676579029,5.23249351772958,3.6814190603029,12.1621203065966,13.1369355663906,30.542164564125,39.5732010062918,39.5732010062918,39.5732010062918,39.5732010062918
804,"UKR","Ukraine",74.8714655369262,74.8714655369262,74.8714655369262,74.8714655369262,74.8714655369262,76.3011598976034,79.8262619355394,85.1791231001523,100,100,100,90.3271864895385,68.1932366992965,56.2059063580742,63.1294670613407,63.72395686764,54.4023622620324,44.8881183265291,40.6828876920259,45.7353669873007,58.7465317795283,64.8166104691083,66.1644702629515,66.1644702629515,66.1644702629515,66.1644702629515
784,"ARE","United Arab Emirates",1.8277657106761,1.8277657106761,1.8277657106761,1.8277657106761,1.8277657106761,11.7894975507781,17.680149798351,17.2204336686511,15.4893267996811,13.6276032098308,10.9548531126799,6.24593870161092,3.98578640117903,0.654289345316357,0,1.99628732048645,8.80636530015022,10.9637214259962,17.506574064222,29.4362026756051,33.5899957095619,38.2876955122899,41.6881606814531,41.6881606814531,41.6881606814531,41.6881606814531
826,"GBR","United Kingdom",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.4622917170619,79.5405622765278,77.1093422421826,73.0485333399645,73.0485333399645,73.0485333399645,73.0485333399645
840,"USA","United States of America",59.5629149787622,59.5629149787622,59.5629149787622,59.5629149787622,59.5629149787622,63.5195474056548,69.2837492402539,75.0061653238335,80.9526995931312,84.5188238227159,87.8658291267219,85.4116363014786,79.503122505042,79.4908250656584,83.2315709773728,84.2011906035647,83.2193557018817,85.5873768642981,84.0719293797974,81.6011645555154,83.2316594020809,81.0869507973969,78.1331956676654,78.1331956676654,78.1331956676654,78.1331956676654
858,"URY","Uruguay",70.1692995097288,70.1692995097288,70.1692995097288,70.1692995097288,70.1692995097288,84.0639563693652,94.6177814130231,95.9678949850848,87.0220330918323,76.6361335708129,69.994735788461,56.9619126616651,48.4545221311693,42.2289773508267,40.5352199570855,45.6064307970957,51.4664885416018,57.0829006567691,59.4845914837567,61.9896009253578,69.4095458252897,69.4414337562649,73.410235263507,73.410235263507,73.410235263507,73.410235263507
860,"UZB","Uzbekistan",74.0259726885788,74.0259726885788,74.0259726885788,74.0259726885788,74.0259726885788,49.782489160342,19.8483796870967,15.7966225165658,22.0561699306574,36.8187476406424,51.5539873904855,72.2214067321566,63.5774860266264,53.1353889409022,40.7418509916591,30.0910447106508,22.5110379539595,16.9515468367557,11.8347991775279,13.1710112407778,15.0044163550559,17.5644221918549,21.1786053834357,21.1786053834357,21.1786053834357,21.1786053834357
548,"VUT","Vanuatu",47.1094261934242,47.1094261934242,47.1094261934242,47.1094261934242,47.1094261934242,60.9239495755491,79.1492769389922,97.0072622293224,100,97.9883664473192,89.4819276868195,78.4008248236545,58.6088277770033,39.2673808426107,28.4975575528131,23.2511843308829,24.7978147668297,30.2041700770475,36.0749862917468,43.0037263319786,52.077348986478,63.5283868861736,60.95764336422,60.95764336422,60.95764336422,60.95764336422
862,"VEN","Venezuela",68.6603139308913,68.6603139308913,68.6603139308913,68.6603139308913,68.6603139308913,65.2407888797404,56.796737560831,51.6152681957147,47.2617360901978,43.2360513863895,36.5338279477749,36.8337199177672,37.828405405016,36.7967474827949,42.4754839592973,52.8276693163769,62.3279918274581,64.904291598977,65.2521207748165,66.4163759382015,65.2593414027151,67.2376131903888,68.3760785825233,68.3760785825233,68.3760785825233,68.3760785825233
704,"VNM","Viet Nam",0,0,0,0,0,0,1.11663346278453,13.2685446852702,23.678513183152,24.2431484507752,34.5489879985633,42.0240592220342,48.7975218314354,58.774638735004,48.0523411473823,44.1467745958374,53.9358194874247,57.7071538168355,48.7482400370662,44.4525113066883,38.0959186677582,39.1955507330866,36.8107207993062,36.8107207993062,36.8107207993062,36.8107207993062
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",29.6298729508629,29.6298729508629,29.6298729508629,29.6298729508629,29.6298729508629,22.2903271726765,18.6237512575087,17.3862501183785,14.7134334328621,14.4052756650611,17.0184440609259,20.6530035896446,19.7497137931048,19.897139079323,22.4620178765636,24.4489506177527,28.8164200155497,36.5159104743571,38.2609069839167,39.380227022698,46.131296632938,51.997367343888,54.7046489578554,54.7046489578554,54.7046489578554,54.7046489578554
894,"ZMB","Zambia",100,100,100,100,100,100,100,83.0255572277381,63.3994586400802,45.6720403334767,28.0762465431115,33.5782959219792,38.0322359933087,39.4891627917581,53.5161703174593,66.359550987214,68.9002710447417,68.5446807131803,61.5715424441743,56.3702832566979,46.2763852579644,48.2351146116805,50.41773782838,50.41773782838,50.41773782838,50.41773782838
716,"ZWE","Zimbabwe",64.9862761042609,64.9862761042609,64.9862761042609,64.9862761042609,64.9862761042609,55.8435544953657,49.9898221391372,53.7060546890566,67.2991130290646,73.6814014082336,76.9811157196143,77.2167002893237,77.9759879464758,78.1121465060028,67.8198667805952,55.6503123572359,39.0946825750336,41.4135627797814,50.941249782665,64.4573018583144,77.1705133761114,97.0960401285316,100,100,100,100
