"code","iso","country","WTL.ind.1995","WTL.ind.1996","WTL.ind.1997","WTL.ind.1998","WTL.ind.1999","WTL.ind.2000","WTL.ind.2001","WTL.ind.2002","WTL.ind.2003","WTL.ind.2004","WTL.ind.2005","WTL.ind.2006","WTL.ind.2007","WTL.ind.2008","WTL.ind.2009","WTL.ind.2010","WTL.ind.2011","WTL.ind.2012","WTL.ind.2013","WTL.ind.2014","WTL.ind.2015","WTL.ind.2016","WTL.ind.2017","WTL.ind.2018","WTL.ind.2019","WTL.ind.2020"
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",100,100,100,100,33.0008855603808,24.2753334069641,24.2753334069641,24.2753334069641,24.2753334069641,33.0008855603808,6.82024588033454,5.3371034232932,2.81020448875567,1.71452646750224,0.706596831378263,8.50168065785277,8.50168065785277,12.7384804747948,12.7384804747948,10.4427342856443,12.7384804747948,12.7384804747948,12.7384804747948,12.7384804747948,12.7384804747948,12.7384804747948
662,"LCA","Saint Lucia",20.3424827073473,20.3424827073473,20.3424827073473,20.3424827073473,20.3424827073473,20.3424827073473,20.3424827073473,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
670,"VCT","Saint Vincent and the Grenadines",100,100,100,100,100,16.4373520056209,16.4373520056209,16.4373520056209,16.4373520056209,16.4373520056209,100,100,100,100,100,100,100,100,100,2.60376816435773,0,0,0,0,0,0
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
682,"SAU","Saudi Arabia",100,100,100,100,100,74.9639673310666,50.6132031292801,41.0294149237836,34.107833693826,31.4943549702386,30.3663619267302,32.7334168747258,37.4096754610164,47.4541599340273,61.2487837712687,100,100,100,100,100,100,100,100,100,100,100
686,"SEN","Senegal",82.3573941558675,82.3573941558675,82.3573941558675,81.1276623823834,75.5421750921864,73.4672569374019,73.1523943099571,67.488549222366,68.7385196531048,70.3733160942745,70.3733160942745,70.8822204340064,81.7275233982598,70.8822204340064,69.8841812466745,60.8587581527741,60.7421530887215,59.4211277362529,62.349356716398,55.4250429263321,61.0952582839182,61.0952582839182,61.0952582839182,61.0952582839182,61.0952582839182,61.0952582839182
688,"SRB","Serbia",31.0565503486276,31.0565503486276,31.0565503486276,29.2111309401295,22.8375954717413,27.3526117255754,25.518228029977,29.2111309401295,30.4108916479461,45.5603107336892,45.5603107336892,59.3605260350548,59.3605260350548,68.037678453083,56.5608424232964,54.2717835984858,56.5608424232964,56.5608424232964,56.5608424232964,54.2717835984858,56.5608424232964,56.5608424232964,56.5608424232964,56.5608424232964,56.5608424232964,56.5608424232964
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",11.9337047494881,11.9337047494881,11.9337047494881,9.44402516762915,5.43023156386479,0.416066107461788,1.00137927796631,3.06614059953785,4.0080595002413,3.80593194552463,13.6807966752957,16.8996817928712,16.5638976894071,15.953076710265,28.0816808546296,27.9901269089512,29.541422861217,35.1716535330726,50.5322032409407,57.6973128352883,58.7015091699788,58.7015091699788,58.7015091699788,58.7015091699788,58.7015091699788,58.7015091699788
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",100,100,100,44.0931237924921,23.8379274682367,17.9203692062791,10.0052557938613,10.0052557938613,10.87400341316,13.9106352675551,17.9203692062791,44.0931237924921,44.0931237924921,35.3720759470148,44.0931237924921,35.3720759470148,35.3720759470148,26.6471842101925,8.4292085127441,5.18259590733105,5.18259590733105,5.18259590733105,5.18259590733105,5.18259590733105,5.18259590733105,5.18259590733105
703,"SVK","Slovakia",23.9013524000191,23.9013524000191,23.9013524000191,23.9013524000191,22.7014012968285,25.2278039649467,30.3320702478175,35.4354775704363,30.3320702478175,32.626997797093,39.055654407486,44.156486606692,44.156486606692,100,100,100,100,100,100,100,100,100,100,100,100,100
705,"SVN","Slovenia",100,100,100,100,100,100,100,49.4842378352765,49.4842378352765,49.4842378352765,49.4842378352765,49.4842378352765,100,100,100,100,100,100,100,100,100,100,100,100,100,100
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",62.2901889956697,62.2901889956697,62.2901889956697,60.1363984803957,53.5941083904336,50.1774602861837,51.1087776347781,55.270986329339,56.6936418767584,61.5305864577693,74.5334280688963,74.5334280688963,70.9538640511232,70.9538640511232,88.0278631197719,88.0278631197719,88.0278631197719,100,100,100,100,100,100,100,100,100
710,"ZAF","South Africa",55.361962460687,55.361962460687,55.361962460687,55.7912224105305,54.5449931564136,56.2356326851754,52.7938858986118,50.4457881249631,46.3906235864934,45.7844874559901,42.73371976271,43.4095169065868,42.0189975522356,42.5416670385729,41.5876380293046,44.8349069681157,46.4424769172086,48.7139689413438,50.3745838935274,45.0656739446499,45.7844874559901,45.7844874559901,45.7844874559901,45.7844874559901,45.7844874559901,45.7844874559901
410,"KOR","South Korea",49.7703747589662,49.7703747589662,49.7703747589662,52.0615069242381,46.1536564810436,47.8326179932626,46.1536564810436,47.8326179932626,34.011697888541,35.9517524015631,38.2461000036572,38.2461000036572,38.2461000036572,63.5569165240104,54.8642969300616,47.8326179932626,47.8326179932626,47.8326179932626,43.3472529790717,41.0537100843416,42.1483382513083,42.1483382513083,42.1483382513083,42.1483382513083,42.1483382513083,42.1483382513083
728,"SSD","South Sudan",69.2104681731591,69.2104681731591,69.2104681731591,60.9288265978433,52.1333976634705,50.7213429844811,51.6123679123893,52.1393761466913,52.3747789267848,54.0190674366293,54.1166402672597,48.9591537405758,44.3762192854586,43.7465799249576,44.0858245867227,44.1935416450905,46.4109204869461,50.8934922411255,50.7963688805,47.0171996834711,48.1801125354213,48.1801125354213,48.1801125354213,48.1801125354213,48.1801125354213,48.1801125354213
724,"ESP","Spain",48.2594722873365,48.2594722873365,48.2594722873365,50.7198378899806,48.8309801146919,48.5419843648894,50.7198378899806,48.5419843648894,47.4480826771407,51.4181367464531,49.1267641426301,48.2594722873365,47.4480826771407,46.2021337596401,42.1752755576598,40.4094975844808,40.8670469094056,41.1815846990432,40.5601743785182,33.5396448893017,35.5087064067895,35.5087064067895,35.5087064067895,35.5087064067895,35.5087064067895,35.5087064067895
144,"LKA","Sri Lanka",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",100,100,100,92.9940965404688,69.8336201920794,69.6004310439523,67.6758889872113,67.8757662757395,56.4793796502816,54.3820107347619,49.9008837568428,45.8096456823813,39.7455594551415,40.6862596092168,39.1965820958667,40.5705161105289,41.0400132651403,47.1344830054653,45.9855249326321,38.9916497292375,39.3211616589029,39.3211616589029,39.3211616589029,39.3211616589029,39.3211616589029,39.3211616589029
740,"SUR","Suriname",27.6401533052465,27.6401533052465,27.6401533052465,23.7749158689902,14.9181218433798,13.2188693256245,11.4470659736347,12.0483768740967,13.2564748746432,18.8155125355187,22.8274367166728,34.3351342858453,36.2863204004886,37.261076401661,48.2901519478675,82.4979042487235,82.4979042487235,71.1554311406937,71.1554311406937,77.5005925482296,77.5005925482296,77.5005925482296,77.5005925482296,77.5005925482296,77.5005925482296,77.5005925482296
752,"SWE","Sweden",55.8408473856547,55.8408473856547,55.8408473856547,54.1030723177038,47.7788748065192,48.6772246837629,35.751083513875,34.2474556160556,32.3464647657949,29.5352110733147,28.8193607894787,30.9822783063872,26.6857023154143,22.1346962721756,21.0860259758537,21.554249902643,23.0902906214592,26.8377927684498,36.1604856503439,44.2329925097999,47.1054091156347,47.1054091156347,47.1054091156347,47.1054091156347,47.1054091156347,47.1054091156347
756,"CHE","Switzerland",20.0595359169349,20.0595359169349,20.0595359169349,20.0595359169349,15.237275116476,20.0595359169349,22.8689921504576,29.654489890304,29.654489890304,100,54.1298770775099,54.1298770775099,54.1298770775099,54.1298770775099,54.1298770775099,100,100,100,45.418210603944,31.5948810268498,31.5948810268498,31.5948810268498,31.5948810268498,31.5948810268498,31.5948810268498,31.5948810268498
760,"SYR","Syria",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
158,"TWN","Taiwan",43.102208438932,43.102208438932,43.102208438932,42.8942894712393,44.4274245311509,47.0027933767254,36.5498958540777,33.8667952110722,31.8262690885277,27.2171092781003,24.892164212705,27.0989027629464,26.3564769556431,25.6030486431979,27.6397950241132,27.4569040322123,26.8657672698497,26.4678859288909,24.4078881688645,24.5512256089149,25.2934573852971,25.2934573852971,25.2934573852971,25.2934573852971,25.2934573852971,25.2934573852971
762,"TJK","Tajikistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
834,"TZA","Tanzania",88.9715903141612,88.9715903141612,88.9715903141612,71.9517165316063,59.6853439750271,53.747209848252,50.4755563935803,49.208995032814,49.9253570927729,50.1467746806002,53.8542451078693,58.2590738055855,56.3625533352402,53.1394530753239,56.0018370011347,55.2846188206367,53.8882356025539,57.4885063840469,62.2706345259279,55.6511660930608,56.9057391025262,56.9057391025262,56.9057391025262,56.9057391025262,56.9057391025262,56.9057391025262
764,"THA","Thailand",51.9823843413201,51.9823843413201,51.9823843413201,48.8240001865218,47.4994440234591,44.2001666958493,47.4994440234591,53.9187952877832,59.0080140199165,62.6140240321666,100,67.6865876431091,53.9187952877832,53.9187952877832,53.9187952877832,51.9823843413201,42.4001789005517,46.3010439928289,42.4001789005517,28.0270069746722,28.2977393144456,28.2977393144456,28.2977393144456,28.2977393144456,28.2977393144456,28.2977393144456
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",100,100,100,100,0,0,0,0,0,53.1197726170429,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",46.086085950495,46.086085950495,46.086085950495,40.9861072307173,40.9861072307173,54.7968231835484,46.086085950495,37.3663574171254,24.6330968959691,18.4326608181363,15.905997477489,12.8694171161741,11.5878016330875,12.427559760526,14.2964002851313,14.8104078063233,17.7519027218566,19.9156413097305,23.5376438448643,25.8330013661297,30.3230305673638,30.3230305673638,30.3230305673638,30.3230305673638,30.3230305673638,30.3230305673638
788,"TUN","Tunisia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
792,"TUR","Turkey",59.40415306137,59.40415306137,59.40415306137,59.40415306137,46.6816522610524,47.7156503198982,49.993153400055,50.520551849028,50.8848357773513,76.1795625658093,79.2883103331269,77.6382489485253,74.2664668409529,66.8738336561723,60.5448131419349,57.7063796060987,52.9921385120573,52.6686322777817,51.4518162394995,47.1536414090573,47.5019469624438,47.5019469624438,47.5019469624438,47.5019469624438,47.5019469624438,47.5019469624438
795,"TKM","Turkmenistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
796,"TCA","Turks and Caicos Islands",74.2012405668155,74.2012405668155,74.2012405668155,74.2012405668155,74.2012405668155,70.6205502570794,70.6205502570794,55.865670248403,50.4545755965834,51.099166119471,52.4966650680543,52.4966650680543,61.9551713694018,100,100,100,100,100,50.4545755965834,45.783421312429,45.783421312429,45.783421312429,45.783421312429,45.783421312429,45.783421312429,45.783421312429
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",72.2131193441538,72.2131193441538,72.2131193441538,70.3736562995888,64.4403102346114,67.5395447345869,54.5119187611807,52.8869284216874,51.2321403021622,45.8704476860605,44.2042211528646,47.9139090064989,48.6760475959053,48.8076787906948,52.5262596675468,56.6218364905638,56.4588265663711,56.2978998004213,59.0579166833694,65.7246622487905,66.599436775283,66.599436775283,66.599436775283,66.599436775283,66.599436775283,66.599436775283
804,"UKR","Ukraine",38.8392266871958,38.8392266871958,38.8392266871958,37.3274074362626,31.4566742832075,35.5582503166518,33.3845336953805,34.2839232212152,34.7589123144219,40.8682887281994,44.2791836441482,50.2298098020267,41.1868083530044,40.7120000282721,41.0265415051192,40.7120000282721,42.0202446363347,52.7880612247869,59.6116273626202,75.6059438919378,86.8661192487949,86.8661192487949,86.8661192487949,86.8661192487949,86.8661192487949,86.8661192487949
784,"ARE","United Arab Emirates",31.2321098062345,31.2321098062345,31.2321098062345,31.2321098062345,31.2321098062345,37.1475002012736,43.5743763269597,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
826,"GBR","United Kingdom",24.9728048074487,24.9728048074487,24.9728048074487,24.0664540641516,17.4210225175643,16.1816056303025,15.7883365530506,18.9257634728552,19.0786673408141,26.203237602539,34.6248080790059,42.8423188617177,45.9836729564131,48.7064592736051,52.7260435405933,51.5571418113156,51.1948442363502,52.740989845587,54.6596745640977,55.8459059810423,60.602340057186,60.602340057186,60.602340057186,60.602340057186,60.602340057186,60.602340057186
840,"USA","United States of America",26.3598262830441,26.3598262830441,26.3598262830441,19.471101543141,11.9503713523824,6.96836582349609,4.04346748670004,3.21374259332282,3.2136747082363,4.42253607674525,9.20472323964894,13.4915451475231,16.4491303111443,20.7072209472993,26.9401585124639,28.5892141780143,34.2844944352629,37.4341741967077,40.3496604835543,55.7729193239008,59.0480209388242,59.0480209388242,59.0480209388242,59.0480209388242,59.0480209388242,59.0480209388242
858,"URY","Uruguay",58.9191854018741,58.9191854018741,58.9191854018741,53.7463952773679,46.2577994136388,45.0759289119513,44.1110927970559,44.0339296354175,42.3783607674665,40.6479966444483,40.1862412133847,39.6590297059262,32.6670627153021,32.1028094861051,31.420688471364,27.6100322005481,28.2304991133326,31.0861209723288,31.3502501074944,30.8679143097784,38.0060403062618,38.0060403062618,38.0060403062618,38.0060403062618,38.0060403062618,38.0060403062618
860,"UZB","Uzbekistan",67.0091228619313,67.0091228619313,67.0091228619313,67.0091228619313,67.0091228619313,100,100,100,100,100,100,100,100,100,100,100,100,97.2985731422829,67.0091228619313,55.9530231165877,55.9530231165877,55.9530231165877,55.9530231165877,55.9530231165877,55.9530231165877,55.9530231165877
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",60.4508618952065,60.4508618952065,60.4508618952065,58.527000383805,54.9303070712452,53.8982964891411,52.4646389612086,51.0333226853912,50.0479245367234,46.9838126413221,48.9938161205018,49.1340696029757,49.392330184581,49.7389617834007,56.1157382227596,56.4107391113329,55.902707514827,57.7521995058647,59.4722446918957,59.0390522868803,62.8006179854889,62.8006179854889,62.8006179854889,62.8006179854889,62.8006179854889,62.8006179854889
704,"VNM","Viet Nam",66.4278564449402,66.4278564449402,66.4278564449402,65.3396829457569,53.4390374137142,52.6536820384753,54.276648364423,54.7173172735587,52.6536820384753,51.9144432748102,53.4390374137142,51.5604849517968,47.431456480839,46.6988161708754,52.6536820384753,49.3274924825454,42.6721584434853,40.4649600163153,37.1748228806514,34.5686670530799,35.5083133339435,35.5083133339435,35.5083133339435,35.5083133339435,35.5083133339435,35.5083133339435
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
894,"ZMB","Zambia",85.5698051032364,85.5698051032364,85.5698051032364,77.3345456736311,71.5695143953612,66.1487011684885,63.5668585857493,63.0379384670472,63.112151905656,57.6559281040727,58.8842528969553,59.3862764092582,57.3814428612083,51.1353404567998,50.0742530180952,49.7031268955409,49.286636328308,49.5057859479582,54.8163575803362,60.6062605607489,63.7612748515068,63.7612748515068,63.7612748515068,63.7612748515068,63.7612748515068,63.7612748515068
716,"ZWE","Zimbabwe",61.8522803509534,61.8522803509534,61.8522803509534,58.7015091699788,50.7156674963321,48.6729849127407,48.0596283512394,50.7156674963321,49.997322393335,57.3796204640236,58.7015091699788,56.1834040245931,43.5743763269597,30.6179634433454,21.0933586181889,20.3424827073473,20.0801690442635,21.1638934023001,24.7387536645114,35.2796825563647,39.0453570742192,39.0453570742192,39.0453570742192,39.0453570742192,39.0453570742192,39.0453570742192
