"code","iso","country","FGA.ind.1995","FGA.ind.1996","FGA.ind.1997","FGA.ind.1998","FGA.ind.1999","FGA.ind.2000","FGA.ind.2001","FGA.ind.2002","FGA.ind.2003","FGA.ind.2004","FGA.ind.2005","FGA.ind.2006","FGA.ind.2007","FGA.ind.2008","FGA.ind.2009","FGA.ind.2010","FGA.ind.2011","FGA.ind.2012","FGA.ind.2013","FGA.ind.2014","FGA.ind.2015","FGA.ind.2016","FGA.ind.2017","FGA.ind.2018","FGA.ind.2019","FGA.ind.2020"
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",88.7077593185827,88.7077593185827,88.7077593185827,88.7077593185827,88.7077593185827,85.5027286570246,82.4316809372225,80.8814618306793,80.969930214164,82.5829349472513,84.5521423842586,86.4644624291349,88.6933109008261,89.5556881562916,90.0520428565233,89.9899376194474,89.3298439160017,89.123275210475,89.3561523271257,90.0334361922732,90.6408651787805,91.0122643760155,91.3460100893974,91.3460100893974,91.3460100893974,91.3460100893974
380,"ITA","Italy",84.1264061932171,84.1264061932171,84.1264061932171,84.1264061932171,84.1264061932171,82.8927974811579,82.1566457224187,83.2030198743299,85.4050081054883,87.7222711241065,90.5748693500741,90.8708943827138,91.5509945767244,91.4739188360312,90.5974531399651,90.2186033815397,89.2895008656905,88.5550014419438,88.4952663836835,88.9408267669995,89.7900420833491,90.5577913229083,91.4010360792302,91.4010360792302,91.4010360792302,91.4010360792302
388,"JAM","Jamaica",0,0,0,0,0,10.7556678491159,30.124329018736,48.3523900253005,57.5680265872932,63.8020222839671,67.2882378540188,69.6454515270392,72.3689573640141,75.1296902181904,77.797943915397,80.2858584050711,82.7059303644806,84.7161537209554,86.2810656078321,87.5861092557353,88.5070286748625,89.1983973531456,89.7179169556894,89.7179169556894,89.7179169556894,89.7179169556894
392,"JPN","Japan",86.4043501461265,86.4043501461265,86.4043501461265,86.4043501461265,86.4043501461265,89.7604474999766,92.4380560964222,95.4590383505183,96.6058509572426,98.1702461552985,96.930274815369,95.8555364603461,94.4474692786534,92.9937400381832,91.7483670386719,90.9309886240554,89.9368758288338,89.4450817970276,88.9002772916129,88.5879591376104,88.1945132427497,87.7680376380539,87.5626080687718,87.5626080687718,87.5626080687718,87.5626080687718
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0,0,0,0,0,0,0,0,0,0,33.7481547230394,44.0343277938229,52.303957058305,60.1428008625292,68.1330696376299,73.4385530306312,78.0360095720559,81.7202939359501,84.8579899798754,86.8509972075039,87.7404268974404,88.6434090005942,89.2640342506944,89.2640342506944,89.2640342506944,89.2640342506944
398,"KAZ","Kazakhstan",22.5476354126338,22.5476354126338,22.5476354126338,22.5476354126338,22.5476354126338,31.2715180938671,40.7238834996725,49.7197288554696,52.9263285185393,54.5306419211446,54.6027775538918,55.4905547660892,57.3616793275116,58.7273650550358,61.812538830909,64.3734090316672,67.2419631417831,70.955555657214,75.0494023349309,79.6773105042998,83.4386600076333,87.836387951344,91.7734420156808,91.7734420156808,91.7734420156808,91.7734420156808
404,"KEN","Kenya",69.2649516117221,69.2649516117221,69.2649516117221,69.2649516117221,69.2649516117221,67.734304160956,67.4869715955657,68.3047242333085,70.0912135715379,73.000324395964,73.9070535989304,75.4233503363452,75.9638089443682,76.8733475945424,77.7598435267242,78.7800045678955,80.9345103946573,83.0247590716662,84.9174840606492,86.6166015846011,88.0796782791726,89.3298217789586,90.2136071070163,90.2136071070163,90.2136071070163,90.2136071070163
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",93.6912118328416,93.6912118328416,93.6912118328416,93.6912118328416,93.6912118328416,93.6912118328416,93.6912118328416,92.7866797539577,90.9854347389296,88.6794571630259,86.2491111573009,84.0203409446359,82.6169336065173,82.3396242220163,83.0179091413249,84.2116946747235,85.9759966795184,87.6910405530742,89.0379775981812,90.0715004271937,90.8024619027192,91.2839634556803,91.4989727429097,91.4989727429097,91.4989727429097,91.4989727429097
417,"KGZ","Kyrgyzstan",1.57246052282071,1.57246052282071,1.57246052282071,1.57246052282071,1.57246052282071,19.7162677396189,33.3282230580126,45.7031818925751,51.8488052152841,57.9248226486619,63.2383587551017,66.9530472785806,69.9920043356375,73.1880775152552,76.1827197880858,78.8881483260244,81.4757114884248,84.2143066701386,86.1653144098962,87.1644868010657,88.2860490700334,89.0399642608262,89.6068625240634,89.6068625240634,89.6068625240634,89.6068625240634
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",50.9389124569049,50.9389124569049,50.9389124569049,50.9389124569049,50.9389124569049,50.9389124569049,50.9389124569049,50.9389124569049,50.9389124569049,56.0008505028307,58.2204659213934,60.6248799738375,63.4388784917689,66.7692607309728,71.3667317368257,75.8766104941709,80.1636801903323,84.1186959154175,87.1591735490331,89.0187023638427,89.5630510450599,89.8132477398656,90.1843843016288,90.1843843016288,90.1843843016288,90.1843843016288
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,59.7725504717189,68.9765518167032,75.928435850431,80.8210943934687,84.1476512324959,86.2773663025923,87.594763237503,88.629612936662,89.3269130165234,89.3269130165234,89.3269130165234,89.3269130165234
434,"LBY","Libya",87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,87.1457788513656,88.1881622961496,89.0741388005692,89.8917728610952,90.6107320465669,91.2334166602756,91.6433312438762,91.8374482442488,91.9093601577086,91.927907001854,91.927907001854,91.927907001854,91.927907001854
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,60.5436295788864,63.5308693349912,65.8027524826583,68.2008765972576,70.3032220577621,72.9398338284245,75.3127588936436,78.099896410402,80.2985172333968,81.4721002580723,82.0788649727084,81.5007275252507,80.304220988031,80.4085924219465,80.4085924219465,80.4085924219465,80.4085924219465
442,"LUX","Luxembourg",37.427338057681,37.427338057681,37.427338057681,37.427338057681,37.427338057681,39.4254992965463,45.3799339637201,54.4513855341397,62.425126582012,68.9967242300417,73.4686185237653,76.5096859067137,79.4034415993309,81.832907954894,83.7152267926183,85.3214408872574,86.6998216651041,87.9228872310428,88.9638894503443,89.6242737105292,90.4153199310732,91.2766611957828,91.6548248376817,91.6548248376817,91.6548248376817,91.6548248376817
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0,0,0,0,0,9.51482171856013,26.7674183080802,46.276988938661,56.6994429080598,64.1215909331201,68.87771388287,72.6112938720818,76.1559069932884,79.2297465878135,81.6039677739534,82.9432943590632,83.4360626732619,85.952983266132,87.4747081276009,88.4090416058159,88.8461844088234,89.3309822052522,89.706801211072,89.706801211072,89.706801211072,89.706801211072
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",98.037246516057,98.037246516057,98.037246516057,98.037246516057,98.037246516057,100,98.6765195361432,94.2863440326292,89.1794923273311,84.8701440868806,81.1502995172989,77.8599675297443,76.5213459765601,77.8846021704274,80.7856317898569,88.4816940128359,89.9887618428219,90.6037704898153,90.4448362659713,90.7585165088657,91.0236088060093,90.3524499430192,89.2709242777264,89.2709242777264,89.2709242777264,89.2709242777264
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",0,0,0,0,0,21.0549020489875,44.5773746772999,52.3150912297005,60.0341012633225,66.5499995908665,70.8584782623686,74.1160724730462,77.0425876152168,79.542746727466,81.6381825753423,83.6486917396904,84.6278631687956,84.7610460063617,84.956927683092,85.3920619806389,85.6701462475997,86.1182065387389,85.8195929817312,85.8195929817312,85.8195929817312,85.8195929817312
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,27.2652804569335,41.0178950502746,48.5239622665111,54.5296224117098,60.6393293929717,67.5800672507204,74.117139350382,79.3915364633328,82.8960826860502,85.3861751521854,87.0368428819128,88.0884293371707,88.6794452212813,88.6794452212813,88.6794452212813,88.6794452212813
480,"MUS","Mauritius",0,0,0,0,0,0,18.9690907712659,37.5991919839799,48.0869401684128,55.3459691381601,59.9387546541292,63.6179773799051,67.5008860878655,71.178023688247,74.6339037042163,77.9714224299635,80.6851512600367,83.0823661703451,85.1291210342022,86.5244176863455,87.3052736556966,88.044393444375,88.6407455540098,88.6407455540098,88.6407455540098,88.6407455540098
484,"MEX","Mexico",84.7212691983631,84.7212691983631,84.7212691983631,84.7212691983631,84.7212691983631,83.8005447203348,84.4801123475686,86.9779914629523,85.8163036699315,85.6309230755717,85.0425679708978,79.0588942480892,74.1819230491404,71.9592371023234,69.1327706673243,67.0678597318004,78.8176032065555,89.2805584323701,96.9413962689925,100,100,100,100,100,100,100
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.8429971452207,66.3889091032302,66.1322818584138,66.3395050697565,68.1745517957066,71.2960730863711,75.0022566608578,78.2565071152832,81.1287033021321,83.7012295928512,85.4194494152314,85.7013231460306,86.1888766591801,86.8789646040713,86.8789646040713,86.8789646040713,86.8789646040713
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,53.6683255023288,69.4008452628145,69.4008452628145,69.4008452628145,69.4008452628145
499,"MNE","Montenegro",74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,74.0977244750966,75.7095562847165,78.586087468555,81.2607929821572,82.8861624602121,84.3637050058934,85.4018198856164,86.7254594941281,87.7901894198916,88.6839848764475,89.2895656537081,89.7654603308138,89.7654603308138,89.7654603308138,89.7654603308138
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,6.7073012677767,17.7856378907351,30.9200002335144,45.9307025463713,61.2522988130567,76.4568412078254,85.2139845779306,86.4692582565629,88.7410271760053,89.4773801187448,88.9336074203443,88.4203698846202,88.0718718535839,87.9844759028192,87.9844759028192,87.9844759028192,87.9844759028192
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",93.5018866306557,93.5018866306557,93.5018866306557,93.5018866306557,93.5018866306557,93.5974569440757,96.8229537661516,100,100,100,100,100,100,99.9571831153753,96.787755562933,92.3201567396528,91.7279964008825,92.4883972652575,93.9944836538488,96.7441884769553,98.4897097021155,99.4869031931947,100,100,100,100
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",97.8366975710416,97.8366975710416,97.8366975710416,97.8366975710416,97.8366975710416,96.9742586584141,96.4670093874763,96.4754815439941,95.234164389021,95.2921665423916,94.0278058412309,92.2917219255013,91.1800825338918,89.7573916937667,88.4646797869475,87.3508951303378,87.2652587949173,87.6586600154237,87.996837111549,87.9461392135392,88.0206056626769,88.6907225384241,89.4610492797566,89.4610492797566,89.4610492797566,89.4610492797566
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",97.5494271524286,97.5494271524286,97.5494271524286,97.5494271524286,97.5494271524286,86.6255264704791,76.9180982294488,68.4378569545746,62.4917764858939,61.2489737649777,67.0581207684656,71.2684980965765,75.1603780699216,77.848779072245,79.4599774520566,81.145282840827,83.1884631432168,85.296191078121,86.9309002178409,88.0981973747173,88.6823563091319,89.3170489420791,89.8280107317318,89.8280107317318,89.8280107317318,89.8280107317318
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",0,0,0,0,0,9.64066440979776,30.6839438072243,49.3260699657687,60.0422860870044,66.9232302316653,70.4952509019172,73.0381609530786,75.8902604233002,78.3008964960383,80.0923178357779,81.3598344290256,85.7916805543505,93.0519326522145,96.0051052958385,97.4763676494764,97.239516109538,96.6110962572853,95.4137653189094,95.4137653189094,95.4137653189094,95.4137653189094
578,"NOR","Norway",99.8353179579458,99.8353179579458,99.8353179579458,99.8353179579458,99.8353179579458,97.1141636014384,94.5529110268849,95.739675211006,96.0695854365346,95.9214195882368,95.9193086303497,96.2083332741027,96.0875014911063,95.8116596465953,98.4558734356986,100,100,100,100,100,100,100,100,100,100,100
512,"OMN","Oman",5.99500582782784,5.99500582782784,5.99500582782784,5.99500582782784,5.99500582782784,33.2672009636581,46.7968335073981,56.1049748574081,57.2601647339412,55.134599568701,49.9608262167633,46.1815779531051,45.3757375053209,47.6542739887387,52.864245095633,66.3736697404789,74.0227367367013,79.2121242790351,83.0089834894853,85.597465633831,87.1340046576836,88.5164434185082,89.5960326720667,89.5960326720667,89.5960326720667,89.5960326720667
586,"PAK","Pakistan",100,100,100,100,100,100,100,97.4806591627591,91.7486367151035,86.7975606416465,83.887727977863,81.7612382180049,80.9334114802265,100,100,100,100,100,100,100,100,100,95.940027807353,95.940027807353,95.940027807353,95.940027807353
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,"PNG","Papua New Guinea",10.2011993898595,10.2011993898595,10.2011993898595,10.2011993898595,10.2011993898595,60.067606915495,78.4532015034186,89.7089316065256,90.1292234713599,84.9707687323241,75.4775626019584,63.8798136985685,53.4839568808967,45.1296414196519,37.732900070486,64.2143863803298,73.7751692725188,80.0094702570029,84.2640947991173,86.9934672791786,88.324599833033,89.4440474093832,90.1274484919186,90.1274484919186,90.1274484919186,90.1274484919186
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",0,0,0,0,0,4.70206974625613,26.1601418460567,46.0730067448734,57.7986638623825,64.5286386745912,67.3824654812888,69.4861320789985,71.1709422407018,73.2708598446836,75.6833522530171,78.2360949850177,81.3203783371153,83.8942211624212,86.107963374695,87.6988901161022,88.4762691460473,89.2173264384448,89.7322916355576,89.7322916355576,89.7322916355576,89.7322916355576
608,"PHL","Philippines",93.9831922383455,93.9831922383455,93.9831922383455,93.9831922383455,93.9831922383455,98.8269273224838,100,100,99.2358601360742,96.7636800457704,93.5865811145048,90.6401780586216,88.5106175969273,87.7585709407097,88.7868931448323,90.707234153085,92.4198277085895,93.823717826895,94.9084349403362,95.5560481630126,95.6994321234048,95.5382923694513,95.0473569047796,95.0473569047796,95.0473569047796,95.0473569047796
616,"POL","Poland",52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,52.0214644549895,55.5769521975313,62.3680005508373,71.4923002426294,82.3750003638485,95.3202726663154,95.0365852204188,94.4411442800935,93.6525315443807,92.8353111934986,92.0560144410119,89.4738880871862,87.5846599013791,86.0529564034654,86.0529564034654,86.0529564034654,86.0529564034654
620,"PRT","Portugal",69.1446590450446,69.1446590450446,69.1446590450446,69.1446590450446,69.1446590450446,66.1978136844456,66.032127296129,67.0422760691099,70.4503925286082,74.433540973537,77.9679012357239,80.4884289268668,82.874915734405,84.6178468514983,74.6727070150613,62.0480439267979,51.8121492023318,44.4257227812785,40.958907650998,41.6352302352041,46.7691710148132,55.4576301370221,67.4148693203727,67.4148693203727,67.4148693203727,67.4148693203727
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",0,0,0,0,0,8.93299706194375,23.992651153202,36.8956306944714,43.5815440267639,49.3187966410918,51.8813096622067,54.0945331737761,57.8803625164725,62.2614152836944,68.4857332024676,73.7525811226127,78.3416447819043,81.828474177072,84.9160135026112,87.2130151263722,87.99452133002,88.8771311288251,89.4591054510424,89.4591054510424,89.4591054510424,89.4591054510424
642,"ROU","Romania",100,100,100,100,100,100,100,100,100,100,100,100,98.2093517704167,93.6524471296585,92.3442725720866,89.2284564281563,88.3416616936631,90.3820027327852,92.1943328886654,92.9958611088486,92.4923856662292,91.3080967005236,89.2197621160138,89.2197621160138,89.2197621160138,89.2197621160138
643,"RUS","Russia",90.6527407885769,90.6527407885769,90.6527407885769,90.6527407885769,90.6527407885769,91.733354975048,91.6357801229684,92.0172600784593,92.1827750246264,92.138884655412,91.8570358764528,91.9606669250504,91.8123809449506,91.8128516839786,92.6823064802711,92.8075909942644,93.0161588996425,89.7859291848381,87.2151063385307,86.529191731407,86.5761987750296,87.0026728593109,86.0431249379046,86.0431249379046,86.0431249379046,86.0431249379046
646,"RWA","Rwanda",23.6643812899063,23.6643812899063,23.6643812899063,23.6643812899063,23.6643812899063,33.442568085091,37.0341843492979,33.4122773701561,22.8459721882318,25.5279948942763,22.3633753689763,22.7739467380398,26.9790159657091,34.6572098601538,45.1492350153864,59.97096757237,71.1653246093718,78.5765424737109,83.7628406430968,86.6663967650372,87.5817417714302,88.6917199810398,89.3537201666309,89.3537201666309,89.3537201666309,89.3537201666309
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,0,7.95566185165073,28.5238226158464,40.9453595000872,49.1934344072612,55.0410119874277,59.9288189241663,64.1531340178613,68.4695788587493,72.6593450439742,76.2009334694294,79.6343253247946,82.7413790989521,85.5811710709485,87.3866524386183,88.1174481176676,88.9159396705742,89.4578254736689,89.4578254736689,89.4578254736689,89.4578254736689
662,"LCA","Saint Lucia",82.1829829609221,82.1829829609221,82.1829829609221,82.1829829609221,82.1829829609221,83.0636931852747,84.9942804561237,87.4397597639772,89.9856408858324,92.3757741074813,94.3649118598765,95.8514663978417,96.7813344313961,97.1088073473147,96.8186101276119,96.5040966901589,96.0847854566433,95.7497852423211,95.5198365377471,95.382391377443,95.3116765834267,95.27388445381,95.2744148019864,95.2744148019864,95.2744148019864,95.2744148019864
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,7.14625674507424,22.9671778640767,37.5124388582851,51.6721214339177,60.3376056510477,67.3119849550292,72.861115785337,77.6349031604986,79.6679761286318,81.9655620452926,84.179444116062,86.3430670166109,87.4076108279377,88.1612287191338,88.8447423647555,89.3708830120157,89.3708830120157,89.3708830120157,89.3708830120157
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,89.9835237919579,90.7049767764606,90.6430006468172,89.7554981653564,89.3561805575845,89.0913531631357,88.9376319818282,89.3473370319189,90.1058903086896,91.1315724513451,91.792897432594,92.3219890990524,92.3219890990524,92.3219890990524,92.3219890990524
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",100,100,100,100,100,100,100,100,100,100,100,100,96.3267346260144,90.4789846019577,82.6652252942245,85.0430446520927,87.5231203201381,88.4835684486341,88.6357797229914,89.7269896169739,90.1972945133487,90.6877989753595,90.9282455944336,90.9282455944336,90.9282455944336,90.9282455944336
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,"SRB","Serbia",66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,66.8894203861462,71.6936631701681,74.0403050194592,75.6440596336718,78.5385715758575,81.2243810908037,82.879283480557,84.4404900115296,85.4815449592813,86.8101307341874,87.8822381988869,88.7496652283283,89.3533762627557,89.7801093538768,89.7801093538768,89.7801093538768,89.7801093538768
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",33.8680904663525,33.8680904663525,33.8680904663525,33.8680904663525,33.8680904663525,55.3425237291777,60.9892273762673,61.8385817645569,53.5822326545511,41.1275937717266,26.5465861660291,14.6101483791141,13.1277256823224,18.7483104466268,32.8916305119017,55.5208777466839,69.9182008891223,78.1219823467087,83.515394899857,86.6240089343082,87.5563871110065,88.6984394053243,89.3721877941251,89.3721877941251,89.3721877941251,89.3721877941251
702,"SGP","Singapore",77.5003663955668,77.5003663955668,77.5003663955668,77.5003663955668,77.5003663955668,75.87631829377,73.3985496306858,72.8446006061196,73.1219169783831,75.1580787947766,77.2239115530685,79.0292087434505,81.2363050258909,83.7339116096419,86.2944048919202,88.8896072939102,90.3009371079636,91.7219604500905,91.7336424119218,91.9881060279585,92.1976412637485,91.8970810912869,91.3497858965126,91.3497858965126,91.3497858965126,91.3497858965126
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",68.1082620344643,68.1082620344643,68.1082620344643,68.1082620344643,68.1082620344643,68.1082620344643,68.1082620344643,65.1247455015768,69.9521539695795,76.366174275089,80.845937217892,80.3714073746628,80.5441801435348,81.0250819043426,77.042923866374,73.3289246149663,71.9381493171503,71.8609219727964,73.2202567345699,75.6132326882838,78.3333683864769,82.8317268876032,87.5375742345678,87.5375742345678,87.5375742345678,87.5375742345678
705,"SVN","Slovenia",100,100,100,100,100,100,100,100,98.8332258413702,95.3514198924166,93.0933949206484,91.0485722191879,89.5752294554516,87.6624693874647,86.9426573354483,86.5591971488566,87.7064286364519,89.4919638089811,90.7209654107932,91.400752730042,91.3978273276449,91.3757338396973,91.386347013998,91.386347013998,91.386347013998,91.386347013998
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",89.9546786026975,89.9546786026975,89.9546786026975,89.9546786026975,89.9546786026975,88.0145774975112,87.4396386589949,87.5175342096555,87.694860239084,89.0991882821861,91.2145093063951,90.3389466425578,89.2079168850743,88.6050513489142,88.1691138047546,90.4757882606507,92.857513269604,89.860490298618,87.4914075396094,86.8625597564833,86.5319825567388,86.2396593619664,86.2538065499208,86.2538065499208,86.2538065499208,86.2538065499208
