"code","iso","country","BCA.ind.1995","BCA.ind.1996","BCA.ind.1997","BCA.ind.1998","BCA.ind.1999","BCA.ind.2000","BCA.ind.2001","BCA.ind.2002","BCA.ind.2003","BCA.ind.2004","BCA.ind.2005","BCA.ind.2006","BCA.ind.2007","BCA.ind.2008","BCA.ind.2009","BCA.ind.2010","BCA.ind.2011","BCA.ind.2012","BCA.ind.2013","BCA.ind.2014","BCA.ind.2015","BCA.ind.2016","BCA.ind.2017","BCA.ind.2018","BCA.ind.2019","BCA.ind.2020"
288,"GHA","Ghana",24.3690153018152,24.3690153018152,24.3690153018152,24.3690153018152,24.3690153018152,46.8336061287972,72.5802042154525,100,100,100,100,100,100,100,100,100,82.0754107675963,64.0601808046428,50.0157211660096,41.8696345308057,41.8696345308057,41.8696345308057,41.8696345308057,41.8696345308057,41.8696345308057,41.8696345308057
300,"GRC","Greece",100,100,100,100,100,100,100,100,100,100,100,100,92.2976370800174,83.3494681609949,85.6946492374741,100,100,96.939685990093,81.1816612545266,80.6913213531909,80.6913213531909,80.6913213531909,80.6913213531909,80.6913213531909,80.6913213531909,80.6913213531909
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",32.4600750226006,32.4600750226006,32.4600750226006,32.4600750226006,32.4600750226006,37.1625378470362,45.3105384660881,53.7599461070238,64.620188580679,69.1203314026439,72.9340519557135,73.9600948789106,64.0912059950903,65.8321371262795,60.6282784463179,48.7731218331145,49.3054893037073,41.8619694366792,37.3173581865675,32.3088663103089,32.3088663103089,32.3088663103089,32.3088663103089,32.3088663103089,32.3088663103089,32.3088663103089
320,"GTM","Guatemala",42.0167759271292,42.0167759271292,42.0167759271292,42.0167759271292,42.0167759271292,34.3026605179196,28.8585062589466,24.5969716666331,24.7147944750557,30.0680166133036,35.1438538728933,42.0136963462231,45.3562982811319,52.6662032567457,45.5658806118769,23.8444855607539,5.54163464127735,0,0,0,0,0,0,0,0,0
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",37.3757128163651,37.3757128163651,37.3757128163651,37.3757128163651,37.3757128163651,55.5607579639671,71.754412134609,89.7514731616987,100,100,100,89.442116692128,73.6412553827225,59.1257727772134,47.7051429490941,42.8915645850973,39.5386258827836,38.941133923865,39.5756445676544,41.9991055398855,41.9991055398855,41.9991055398855,41.9991055398855,41.9991055398855,41.9991055398855,41.9991055398855
624,"GNB","Guinea-Bissau",47.9795879000876,47.9795879000876,47.9795879000876,47.9795879000876,47.9795879000876,55.4393533427261,62.9536068133256,70.0724679324478,73.9777661981292,76.3682456644333,74.0984480758873,69.832003395672,62.6274549839085,55.3552459420637,48.8628193559539,48.6760683930521,49.5893323217247,52.3951009910226,54.3800119915775,56.4394771650545,56.4394771650545,56.4394771650545,56.4394771650545,56.4394771650545,56.4394771650545,56.4394771650545
328,"GUY","Guyana",67.2604899305481,67.2604899305481,67.2604899305481,67.2604899305481,67.2604899305481,70.374595972416,74.6668241878589,82.2190211365842,100,100,100,100,96.8301945586523,95.1229179350343,88.2662909910096,73.9019056788118,68.4076541989841,59.9624449347708,53.8072632244698,45.6769160658179,45.6769160658179,45.6769160658179,45.6769160658179,45.6769160658179,45.6769160658179,45.6769160658179
332,"HTI","Haiti",14.5029984929438,14.5029984929438,14.5029984929438,14.5029984929438,14.5029984929438,21.9278322289161,31.2824018301335,25.3408123190718,30.085836993755,43.1431092678431,37.7755399337249,23.6205346258285,7.4326911783298,0,0,0,6.28497898636181,12.2674080139998,25.0916496034196,45.7400451158084,45.7400451158084,45.7400451158084,45.7400451158084,45.7400451158084,45.7400451158084,45.7400451158084
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",55.8366851208862,55.8366851208862,55.8366851208862,55.8366851208862,55.8366851208862,63.7311849404579,68.1042072336609,70.3148537382836,67.341996278031,62.8784842743799,57.4375869141427,52.2203826910514,35.3957992509753,17.8122403025821,22.4531698459124,28.522429443546,28.4816151542898,29.9039093748783,30.001029142544,33.4764432594107,33.4764432594107,33.4764432594107,33.4764432594107,33.4764432594107,33.4764432594107,33.4764432594107
344,"HKG","Hong Kong",0,0,0,0,0,0,16.2282567449713,51.6514318577019,80.6599601649482,100,100,100,100,100,100,100,100,97.2691929348855,62.6148770415937,69.6413681407668,69.6413681407668,69.6413681407668,69.6413681407668,69.6413681407668,69.6413681407668,69.6413681407668
348,"HUN","Hungary",100,100,100,100,100,100,100,100,94.9672017441314,82.4865221656583,68.4125799745505,50.5933100855499,36.8539475665913,21.7854972083575,10.6571786248516,13.2346043759094,26.6493789742995,49.0623175403335,71.7016335871707,94.171051969724,94.171051969724,94.171051969724,94.171051969724,94.171051969724,94.171051969724,94.171051969724
352,"ISL","Iceland",57.4504601887512,57.4504601887512,57.4504601887512,57.4504601887512,57.4504601887512,58.4004072450167,72.9219010203907,76.4255023166075,74.3777531427897,70.441339769579,74.744059444778,85.3280532377395,100,100,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",58.5088167583439,58.5088167583439,58.5088167583439,58.5088167583439,58.5088167583439,59.9257702463032,60.3376159545329,59.3861905888463,59.6504549710439,57.9635224673952,55.5186562957718,52.1048455179368,46.8275978986958,41.8755670481258,32.7924445237116,26.9722094826972,25.8621314344449,25.1280506362543,28.0471565127564,32.1616588227279,32.1616588227279,32.1616588227279,32.1616588227279,32.1616588227279,32.1616588227279,32.1616588227279
360,"IDN","Indonesia",43.1150909503456,43.1150909503456,43.1150909503456,43.1150909503456,43.1150909503456,44.1909771021717,45.1212696389626,47.0632033965777,48.3001429098146,48.9329295309507,51.0535887030537,53.8258912571439,53.7452213453294,56.2839125922171,57.1593410266354,56.739237124595,57.0204846401788,56.9178743079328,56.8510022994787,57.1335093575597,57.1335093575597,57.1335093575597,57.1335093575597,57.1335093575597,57.1335093575597,57.1335093575597
364,"IRN","Iran",37.2499229759895,37.2499229759895,37.2499229759895,37.2499229759895,37.2499229759895,41.3495005891905,41.3941788146613,40.8400528338761,41.8095253522346,36.9081500711982,34.3113719470333,29.5138030272636,22.7351750982738,20.697196157641,22.5882389846123,26.0511263520258,35.3524799699517,46.2809919836756,57.1888095439258,72.8395084801755,72.8395084801755,72.8395084801755,72.8395084801755,72.8395084801755,72.8395084801755,72.8395084801755
368,"IRQ","Iraq",30.4437103826269,30.4437103826269,30.4437103826269,30.4437103826269,30.4437103826269,23.0291124892647,36.3897258885098,33.912489432993,45.8181413031205,32.5055322960061,27.1678894473019,61.1668403027396,68.8668750080284,86.7478909287852,100,100,85.5968954107136,64.4080509889467,60.9368345659689,34.4845434532715,34.4845434532715,34.4845434532715,34.4845434532715,34.4845434532715,34.4845434532715,34.4845434532715
372,"IRL","Ireland",100,100,100,100,100,100,100,100,100,100,100,100,90.2271670137751,69.4262654018708,68.2685591311743,78.8920741311797,94.9613565527565,100,100,100,100,100,100,100,100,100
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",9.19568319386273,9.19568319386273,9.19568319386273,9.19568319386273,9.19568319386273,3.76212523365099,5.85981460518386,7.98811147232922,9.81068333325932,20.1744852578989,37.1650042294045,46.8214324960498,45.0141041497191,50.4876700627478,58.8084540923484,55.0454553386452,59.1177387882825,52.8185789996442,44.2808000343922,47.7191414561024,47.7191414561024,47.7191414561024,47.7191414561024,47.7191414561024,47.7191414561024,47.7191414561024
380,"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,77.4259523298984,68.9959731471371,73.9695013888651,77.3024497723515,79.0617529934968,77.8995163514521,78.8262832982133,78.8262832982133,78.8262832982133,78.8262832982133,78.8262832982133,78.8262832982133,78.8262832982133
388,"JAM","Jamaica",77.2898108061193,77.2898108061193,77.2898108061193,77.2898108061193,77.2898108061193,73.8391011987371,74.1255825606625,70.5103485502002,65.1530090279657,64.4613988062578,60.3064715416917,35.6357200876932,19.4281317237942,33.7359278572149,46.4042377267946,71.5144670088981,80.9269084611393,81.8930476203742,82.1505306832593,83.3205758318086,83.3205758318086,83.3205758318086,83.3205758318086,83.3205758318086,83.3205758318086,83.3205758318086
392,"JPN","Japan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",35.1180793433432,35.1180793433432,35.1180793433432,35.1180793433432,35.1180793433432,25.844442495857,19.9562151639685,18.1074145048479,18.0895503760961,4.90586293339754,0,0,0,7.00461590087019,23.1593936200146,41.312789011743,58.0441971125522,59.5571811927385,69.6125905463163,67.6580205258979,67.6580205258979,67.6580205258979,67.6580205258979,67.6580205258979,67.6580205258979,67.6580205258979
398,"KAZ","Kazakhstan",80.2937575713376,80.2937575713376,80.2937575713376,80.2937575713376,80.2937575713376,79.7618547801056,94.2911550207335,98.615843931873,74.154002579355,57.7746604203953,34.3447679987275,32.2425187728785,31.7533969742616,13.0103302916618,12.549365684526,7.80271126485849,15.8107917330194,21.5781012240705,26.3428757767267,37.6327931039245,37.6327931039245,37.6327931039245,37.6327931039245,37.6327931039245,37.6327931039245,37.6327931039245
404,"KEN","Kenya",37.8001192524868,37.8001192524868,37.8001192524868,37.8001192524868,37.8001192524868,38.37970072164,38.5254330260268,38.177009158402,39.1522759751154,39.5073533512572,38.4001906579358,35.9480349005732,33.9666441646213,32.7373605155784,30.2165951937361,27.095367119743,26.8639630710932,27.1442608239319,28.3017645265538,30.8680429004698,30.8680429004698,30.8680429004698,30.8680429004698,30.8680429004698,30.8680429004698,30.8680429004698
296,"KIR","Kiribati",44.2256469041835,44.2256469041835,44.2256469041835,44.2256469041835,44.2256469041835,41.5073870692663,43.1485271424378,45.4309988592166,54.0555985815988,61.0275172276827,70.9113575091976,64.4295611942478,67.3747658485143,66.9188900361314,69.1916920172976,66.4608094238292,65.9095074400667,62.5349893615398,60.9344044818449,59.015613709561,59.015613709561,59.015613709561,59.015613709561,59.015613709561,59.015613709561,59.015613709561
689,"XKX","Kosovo",33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.6205661140353,33.8600654288576,30.3836820933628,32.0028826841603,37.1910017755438,48.3104882223709,48.3104882223709,48.3104882223709,48.3104882223709,48.3104882223709,48.3104882223709,48.3104882223709
414,"KWT","Kuwait",69.2130310655135,69.2130310655135,69.2130310655135,69.2130310655135,69.2130310655135,69.2130310655135,69.2130310655135,69.0864983105836,49.5493956871555,26.795908840258,0,0,0,0,0,0,0,0,0,7.34132607626225,7.34132607626225,7.34132607626225,7.34132607626225,7.34132607626225,7.34132607626225,7.34132607626225
417,"KGZ","Kyrgyzstan",74.7385773909601,74.7385773909601,74.7385773909601,74.7385773909601,74.7385773909601,75.8368280362011,76.6485560853037,73.8915305086274,64.094553676668,65.7655196371475,64.1067992400332,58.2516933680926,42.3736000202325,26.0559444197448,10.8979028903378,3.08554115673776,0,0,0,0,0,0,0,0,0,0
418,"LAO","Laos",48.6023506687223,48.6023506687223,48.6023506687223,48.6023506687223,48.6023506687223,49.3167651631293,52.521211110954,56.8982872365788,64.9934117153985,72.7836970786035,90.3952831488248,87.6851170573127,91.811990741619,92.9845497444365,88.6645279015424,80.8583142869666,77.5363181339634,74.4103982156545,72.2815802713401,68.818933663172,68.818933663172,68.818933663172,68.818933663172,68.818933663172,68.818933663172,68.818933663172
428,"LVA","Latvia",30.7367999040382,30.7367999040382,30.7367999040382,30.7367999040382,30.7367999040382,30.7367999040382,30.7367999040382,30.7367999040382,30.7367999040382,22.0640152912008,14.6027721316201,7.13757927467722,0,3.68021954687731,16.9497569688423,36.1254980305188,55.746562480933,74.281220972987,83.7066945732575,96.6694035975606,96.6694035975606,96.6694035975606,96.6694035975606,96.6694035975606,96.6694035975606,96.6694035975606
422,"LBN","Lebanon",4.83236777429062,4.83236777429062,4.83236777429062,4.83236777429062,4.83236777429062,42.213992638245,67.8751697088693,96.7154480182851,100,99.9570873104668,81.9788728431853,76.1889725897707,69.9958543491871,63.9225655862993,52.2275187936407,56.281129774416,59.7909393683322,57.8284691641773,61.5454067782235,58.0006948526463,58.0006948526463,58.0006948526463,58.0006948526463,58.0006948526463,58.0006948526463,58.0006948526463
426,"LSO","Lesotho",57.7270191729854,57.7270191729854,57.7270191729854,57.7270191729854,57.7270191729854,65.1613704665056,73.0418974473034,83.2293784552666,95.1785922668915,100,98.716164097377,87.180629646551,76.8069587750513,59.6401070012581,46.8351070787543,38.0880500222323,35.334890234425,36.8529805983375,41.3269670869547,46.9696713723379,46.9696713723379,46.9696713723379,46.9696713723379,46.9696713723379,46.9696713723379,46.9696713723379
430,"LBR","Liberia",39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,39.2067338583505,36.3678740479231,33.0013162353059,32.8787487943629,34.7229163089379,38.5646858867056,38.5646858867056,38.5646858867056,38.5646858867056,38.5646858867056,38.5646858867056,38.5646858867056
434,"LBY","Libya",73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,73.1516114528283,64.3375441390544,44.9715383439916,74.9913061391516,75.5927121935165,72.6008716568642,68.8702927516059,68.8702927516059,68.8702927516059,68.8702927516059,68.8702927516059,68.8702927516059,68.8702927516059
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,35.0480985757429,31.7599471994506,26.6437440408895,12.3789083302985,0,0,9.29444598705574,20.4467948828629,33.2219813240202,52.1733864282343,72.0829460572122,72.0829460572122,72.0829460572122,72.0829460572122,72.0829460572122,72.0829460572122,72.0829460572122
442,"LUX","Luxembourg",100,100,100,100,100,100,100,100,100,100,100,90.0560547131777,55.1010574281887,31.219216714445,24.8249097076539,37.5615234191684,49.6311874418438,71.2124370158152,100,100,100,100,100,100,100,100
446,"MAC","Macao",34.2544501493508,34.2544501493508,34.2544501493508,34.2544501493508,34.2544501493508,35.3830161303897,37.9567067908519,58.7465625068363,98.6916571925563,86.825536647975,100,100,100,100,100,100,100,100,100,88.082333668093,88.082333668093,88.082333668093,88.082333668093,88.082333668093,88.082333668093,88.082333668093
450,"MDG","Madagascar",31.2156012935019,31.2156012935019,31.2156012935019,31.2156012935019,31.2156012935019,36.4898611957032,42.5129907133997,50.3098005141481,55.9709993402987,60.6017588590627,60.8281761473939,59.5098558995415,55.133532159322,48.3435253577487,42.6849020754636,41.9504287546302,42.3974901906573,45.6613387168048,48.0588817001814,49.9404957016487,49.9404957016487,49.9404957016487,49.9404957016487,49.9404957016487,49.9404957016487,49.9404957016487
454,"MWI","Malawi",59.0708209355159,59.0708209355159,59.0708209355159,59.0708209355159,59.0708209355159,61.0649201480303,62.294719682654,64.3462621035727,65.7721107951551,68.1015491673321,67.1936666753527,64.8190851758853,60.0326751207809,52.2287089744254,45.2946239537831,43.2567938690333,42.6310818694993,43.9390444333387,45.0766578979834,46.452548282925,46.452548282925,46.452548282925,46.452548282925,46.452548282925,46.452548282925,46.452548282925
458,"MYS","Malaysia",32.1384752240847,32.1384752240847,32.1384752240847,32.1384752240847,32.1384752240847,36.0263571349054,35.571210976554,34.4074543561325,34.7087795111416,30.564975046123,33.3177441099786,32.1725396529073,22.2318652925427,29.5705604932533,44.4178478047595,51.9314337562038,54.9031213887205,60.2667808515671,57.8135397244668,52.694356098723,52.694356098723,52.694356098723,52.694356098723,52.694356098723,52.694356098723,52.694356098723
462,"MDV","Maldives",19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,19.9508481920992,37.7238202329821,34.8063441522531,45.4142546182288,53.335032890323,49.9524982395417,39.1872694129463,23.0372314627406,5.12827491566124,2.74940347230222,0,0,0,0,0,0,0
466,"MLI","Mali",41.0652248224898,41.0652248224898,41.0652248224898,41.0652248224898,41.0652248224898,45.6322799932877,50.7549634639031,56.4277284363011,60.5038922003401,63.9237033131958,62.5158633341367,59.1933279988843,53.3737641838825,45.0288955449203,38.2004227039208,36.6687472483106,36.7769200421431,39.0612915890466,41.5872821738825,44.2439569087231,44.2439569087231,44.2439569087231,44.2439569087231,44.2439569087231,44.2439569087231,44.2439569087231
470,"MLT","Malta",100,100,100,100,100,100,100,100,100,100,100,100,100,91.5466593268567,9.38497150682379,0,0,0,12.252080923744,20.7298328164619,20.7298328164619,20.7298328164619,20.7298328164619,20.7298328164619,20.7298328164619,20.7298328164619
584,"MHL","Marshall Islands",57.6836415591637,57.6836415591637,57.6836415591637,57.6836415591637,57.6836415591637,56.8679160421137,57.6227766804473,62.4423976897021,72.183044065592,71.0432491264692,84.4743457110777,84.1589462823023,100,100,100,100,86.3817086523507,74.6543315732493,63.2190596414368,48.468653169662,48.468653169662,48.468653169662,48.468653169662,48.468653169662,48.468653169662,48.468653169662
478,"MRT","Mauritania",70.3519505529577,70.3519505529577,70.3519505529577,70.3519505529577,70.3519505529577,86.3082079077242,100,100,100,100,80.4663606708213,66.8633011169123,45.2872059132036,37.9297642658,31.8003915799244,32.5884371801857,32.4046949622523,34.2282452179527,37.3650302053529,41.5328752677546,41.5328752677546,41.5328752677546,41.5328752677546,41.5328752677546,41.5328752677546,41.5328752677546
480,"MUS","Mauritius",47.6704656960078,47.6704656960078,47.6704656960078,47.6704656960078,47.6704656960078,8.12296538397713,0,0,0,0,0,0,0.923933284141285,32.0840376017446,62.955251734137,67.8546514875574,72.5116860068073,82.8105643241578,96.069041593568,97.3499365608328,97.3499365608328,97.3499365608328,97.3499365608328,97.3499365608328,97.3499365608328,97.3499365608328
484,"MEX","Mexico",59.5569631520018,59.5569631520018,59.5569631520018,59.5569631520018,59.5569631520018,61.4226943289968,64.4828686508832,65.8184990532995,65.9602307127462,64.0305487536178,63.6814053447698,60.7674049951226,55.1708870931906,48.2960181278082,47.5295137447644,45.8547556851633,50.0859726873524,57.346731407742,67.4653356142375,81.2528355844507,81.2528355844507,81.2528355844507,81.2528355844507,81.2528355844507,81.2528355844507,81.2528355844507
583,"FSM","Micronesia",39.0543934592716,39.0543934592716,39.0543934592716,39.0543934592716,39.0543934592716,35.071395933397,29.8619137851238,40.0024048827546,62.0982989346487,74.5426991837254,100,100,100,100,100,100,100,95.0269079392411,91.1282089374123,77.8265734917448,77.8265734917448,77.8265734917448,77.8265734917448,77.8265734917448,77.8265734917448,77.8265734917448
498,"MDA","Moldova",74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,74.1648327120399,64.7513767531748,53.5070154694147,38.4787211621702,26.7656601795686,38.7602587510667,46.1692817142672,49.642313864096,56.3792548907349,54.1551209003809,54.3310826250547,54.3310826250547,54.3310826250547,54.3310826250547,54.3310826250547,54.3310826250547,54.3310826250547
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",100,100,100,100,100,100,76.4148831832771,65.8162351070164,48.5124166483495,41.7982971104841,25.6899094830316,17.7316931951739,6.46475345967622,4.14933886031004,0,0,0,0,0,11.9526202469605,11.9526202469605,11.9526202469605,11.9526202469605,11.9526202469605,11.9526202469605,11.9526202469605
499,"MNE","Montenegro",68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,68.3711833050934,45.6728818367939,22.7660153952424,7.61489485945653,0,15.3525255374528,37.1238036805859,67.66767237403,100,100,100,100,100,100,100
504,"MAR","Morocco",41.1722812359094,41.1722812359094,41.1722812359094,41.1722812359094,41.1722812359094,45.7300656737126,48.7099682376866,50.0741066714576,49.8032183184073,47.8835792633003,45.2367339407012,43.6499180640787,42.6508278890086,39.8036001072579,36.6341115906125,35.2164260395794,33.2229636991343,33.5280899601051,34.8746641661805,37.5669989423585,37.5669989423585,37.5669989423585,37.5669989423585,37.5669989423585,37.5669989423585,37.5669989423585
508,"MOZ","Mozambique",28.3109123199191,28.3109123199191,28.3109123199191,28.3109123199191,28.3109123199191,18.7806165747216,14.925905588562,13.2880074192446,13.0995288609047,16.9836436767039,24.4971315682769,34.489138901798,46.1478241054291,43.8698739771785,40.8754059669605,38.7908998722871,37.2377318503795,40.5951119432073,42.6161728038209,46.0842296325813,46.0842296325813,46.0842296325813,46.0842296325813,46.0842296325813,46.0842296325813,46.0842296325813
104,"MMR","Myanmar",52.2818927360011,52.2818927360011,52.2818927360011,52.2818927360011,52.2818927360011,51.8478848297904,54.5350573756288,55.6329019959819,55.4404890372285,51.7923904762573,46.0877405204573,44.8576856853007,45.3824384401276,49.5350282245375,54.8689932012373,60.1236931111865,65.9486330485734,67.7721815009223,65.612341140886,62.1246136173014,62.1246136173014,62.1246136173014,62.1246136173014,62.1246136173014,62.1246136173014,62.1246136173014
516,"NAM","Namibia",0,0,0,0,0,0,0,11.2162654051497,25.7263904718969,43.6614174723862,60.1681798997438,64.4301149037992,68.6897861355865,66.0778692712731,61.9299547976838,63.7154874381873,46.8238652860455,36.2572438309881,19.6442175317118,15.4420925399577,15.4420925399577,15.4420925399577,15.4420925399577,15.4420925399577,15.4420925399577,15.4420925399577
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",41.6868867218826,41.6868867218826,41.6868867218826,41.6868867218826,41.6868867218826,38.5485687333201,35.9453083126217,33.8217910341026,32.6477798227302,32.2125620936637,32.5372012644709,34.4871751908911,37.0007082964152,39.5488325301344,42.48980450699,43.3526133995189,44.2593401759873,52.1350490078092,59.1800000336608,65.8252335433262,65.8252335433262,65.8252335433262,65.8252335433262,65.8252335433262,65.8252335433262,65.8252335433262
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,66.1894290436571,50.9680098281144,52.6394702149345,54.7468206162248,62.85856989149,72.7388711949086,85.1318250055665,85.1318250055665,85.1318250055665,85.1318250055665,85.1318250055665,85.1318250055665,85.1318250055665
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",51.4855619480685,51.4855619480685,51.4855619480685,51.4855619480685,51.4855619480685,60.9928503218317,73.6162559301254,78.3043296933678,82.7978907993852,78.1009903601174,65.6162837043803,56.4206294809186,48.3743526690827,45.8586206032406,54.6568596900333,64.0986035516732,72.9236700450217,77.106687103158,78.7546039002436,78.1139033957932,78.1139033957932,78.1139033957932,78.1139033957932,78.1139033957932,78.1139033957932,78.1139033957932
558,"NIC","Nicaragua",43.7997059113605,43.7997059113605,43.7997059113605,43.7997059113605,43.7997059113605,43.396395166245,46.8524369674644,50.2293264575148,56.2146228818967,58.4467952951687,61.837923330782,65.8309651729545,66.2930258364525,66.5702784872411,65.7163111230324,63.0648973115866,62.9193124510643,59.3345240187417,56.4001253649285,52.1266139208782,52.1266139208782,52.1266139208782,52.1266139208782,52.1266139208782,52.1266139208782,52.1266139208782
562,"NER","Niger",20.4001241371531,20.4001241371531,20.4001241371531,20.4001241371531,20.4001241371531,19.2947258774329,18.3511016039175,17.6263561494052,16.7041769701006,15.7350982859246,15.4191522403205,16.3263186427071,17.5797913726508,19.7493785591036,22.0946764884272,20.3437680938988,35.3597530858057,44.10497591553,31.8420168429819,23.5494468530061,23.5494468530061,23.5494468530061,23.5494468530061,23.5494468530061,23.5494468530061,23.5494468530061
566,"NGA","Nigeria",42.4754908607301,42.4754908607301,42.4754908607301,42.4754908607301,42.4754908607301,43.7596996878491,43.7768362826264,42.9262043567639,41.2244489617857,40.2930040756073,39.9849330143206,39.777007021808,39.4364653427312,39.6431679101962,40.5112810154173,39.6523639695153,39.0427392163448,37.8470447053194,36.5979203679428,37.1222890756909,37.1222890756909,37.1222890756909,37.1222890756909,37.1222890756909,37.1222890756909,37.1222890756909
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",48.553573656376,48.553573656376,48.553573656376,48.553573656376,48.553573656376,68.1639998144784,100,100,100,100,100,100,72.2531898631473,63.1763007950782,42.7093723804627,23.6396799076628,32.3480224197384,44.4937227232823,49.8843919539933,58.882526955365,58.882526955365,58.882526955365,58.882526955365,58.882526955365,58.882526955365,58.882526955365
578,"NOR","Norway",100,100,100,100,100,100,100,100,100,100,100,99.3954026976904,85.735598174519,76.5710006272503,66.8192627079184,65.659443427771,69.020749799508,72.521409405976,80.5233024486813,100,100,100,100,100,100,100
512,"OMN","Oman",38.1628315761461,38.1628315761461,38.1628315761461,38.1628315761461,38.1628315761461,43.2846432284385,48.7625675635349,59.1155341942179,74.0793660195974,92.6290433845922,100,100,97.5260061964717,68.1538365233957,48.6623204484564,24.146644756344,0,0,0,0,0,0,0,0,0,0
586,"PAK","Pakistan",31.0683511852617,31.0683511852617,31.0683511852617,31.0683511852617,31.0683511852617,32.5049046079491,34.9847766576896,37.5152382739863,38.4242008090239,39.3884021403177,41.5561680225914,42.9517011910147,42.990751875455,45.0158787789938,45.9182241070474,48.210851265734,50.9034414657658,54.0653144292142,56.1398012285408,57.3541150176919,57.3541150176919,57.3541150176919,57.3541150176919,57.3541150176919,57.3541150176919,57.3541150176919
585,"PLW","Palau",92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,92.5275225328348,100,81.9485500119,58.2912982269079,33.5031343770035,6.32282824432271,6.32282824432271,6.32282824432271,6.32282824432271,6.32282824432271,6.32282824432271,6.32282824432271
